"georeg_agg","doymin","mean_pai","se_pai","mean_pai_toc","se_pai_toc","mean_pai_us","se_pai_us","mean_modis_lai","se_modis_lai","mean_meanpavd","se_meanpavd","mean_sdvfp","se_sdvfp","mean_nirv","se_nirv","mean_fpar","se_fpar","mean_apar","se_apar","mean_sif743","se_sif743","mean_sif743_cor","se_sif743_cor","mean_sif_par","se_sif_par","mean_sifs_par","se_sifs_par","mean_sif_parm","se_sif_parm","mean_sifs_parm","se_sifs_parm","mean_sif_apar","se_sif_apar","mean_phif","se_phif","mean_phifm","se_phifm","mean_fesc","se_fesc","mean_pri_nar","se_pri_nar","mean_cci","se_cci","mean_sif_rel_tropo","se_sif_rel_tropo","mean_ndvi_tropo","se_ndvi_tropo","mean_nirv_tropo_refl","se_nirv_tropo_refl","mean_nirv_tropo_rad","se_nirv_tropo_rad","mean_phifm_tropo_rad","se_phifm_tropo_rad","mean_phifm_tropo_refl","se_phifm_tropo_refl","mean_phif_tropo_refl","se_phif_tropo_refl","mean_fesc_tropo_rad","se_fesc_tropo_rad","mean_fesc_tropo_refl","se_fesc_tropo_refl","mean_sif_fesc_mod","se_sif_fesc_mod","mean_sif_fesc_tr","se_sif_fesc_tr","mean_iprec","se_iprec","mean_vpd","se_vpd","nsif","npai","nsifparm"
"NWA",161,4.14617622687842,0.0340475351071303,1.60278955533069,0.0272097385473846,2.34849696001525,0.0152731157136068,5.59589338967194,0.0203941248854754,0.0277528202628477,0.000193707230238973,0.0541895963640994,0.000373090411422323,0.251765093373505,0.000804319522250862,0.88479788419677,0.000865921537364552,174896.738699021,1293.12938018905,1.15589230773704,0.0176993198325303,0.390782216959714,0.00601629037258878,2.00174300113998e-06,3.4724462496995e-08,5.91734245655211e-06,1.01006554828905e-07,5.4717667374005e-07,9.18533553806599e-09,1.61836363209181e-06,2.70042106769633e-08,2.26344946052683e-06,3.95372700061751e-08,7.94343091116418e-06,1.32888382372271e-07,2.17088084921288e-06,3.52223883574052e-08,0.284564859810969,0.000888541579661057,-0.0856230564623136,0.000561287928065076,0.176330750436597,0.00157343483858419,0.00474027418403759,7.48265944135501e-05,0.528874028587505,0.0062052217762156,0.155060779384858,0.00178224495088984,43.5578721673032,0.467352234447798,1.27289075452406e-08,2.17969294116142e-10,3.59242214123611e-06,6.43496781914891e-08,1.32373521836209e-05,2.78673567672377e-07,49.2219943252,0.523346017548573,0.175192484057622,0.00198786713865731,1.37167926881363,0.0203929749107429,2.26678040671456,0.0372340846151416,42.101446901672,3.04509779744656,2.58424531143741,0.00720916082246108,287,287,287
"NWA",177,4.09256125879288,0.0415694181254426,1.59508345931768,0.0294342440553135,2.31044704914093,0.0201456331667829,5.68761487293243,0.0221080625015373,0.0275312413200736,0.000219222310394075,0.0544589718431234,0.000452183088793112,0.252158492743969,0.000808250386914806,0.887024801015854,0.000989493798549169,158320.695206517,1246.83670651017,1.1931249679029,0.02071865606476,0.40211215081811,0.00702660807431016,2.28785060425361e-06,4.3178666072294e-08,6.78520671432406e-06,1.26977368671698e-07,5.88385851939664e-07,1.17182494565954e-08,1.74485054506875e-06,3.43554432655964e-08,2.58266654368121e-06,4.94009174212233e-08,9.08151170804599e-06,1.72834235937482e-07,2.33345877430721e-06,4.61619092155374e-08,0.284336411284098,0.000934743969293812,-0.0881274073570967,0.000557744330497147,0.169849414297681,0.00145242319112187,0.00477078273464589,8.48695727557347e-05,0.533939266460099,0.00647681390051394,0.157021892762925,0.00140885097885708,44.6919453902492,0.374303436371511,1.32270357763714e-08,2.63644102427261e-10,3.78210316489064e-06,7.90542409700955e-08,1.46918997892913e-05,2.86856646725193e-07,50.3874351561294,0.419901657471766,0.177005844528493,0.00156994802252443,1.41387107999085,0.0242207148788899,2.28453937944905,0.0398534337925028,70.810122423172,3.46535530609162,2.65238947712846,0.0088868397837938,250,250,250
"NWA",193,4.26545128115901,0.042096989239103,1.70034817482034,0.0330121596221334,2.39331876937254,0.0209254317221734,5.79844954573078,0.022943905054975,0.0287918980796764,0.000325961363968129,0.0560712276923436,0.000574023630095743,0.257659957548718,0.00108223006037489,0.888091816210452,0.00107839627163199,174632.263243882,1797.53354912541,1.22520553201069,0.0229158776893216,0.412571389090132,0.00783874381124359,2.1351802253628e-06,4.73048003196348e-08,6.33814543554361e-06,1.37762936452637e-07,5.68687732581724e-07,1.20202731199441e-08,1.68866152629728e-06,3.51085713214214e-08,2.40719430153307e-06,5.419122811706e-08,8.2822482501608e-06,1.76646299161155e-07,2.20367503411974e-06,4.38830408693972e-08,0.290210972121502,0.00129250192082988,-0.0873560734599093,0.000736989118784785,0.172015709820753,0.00227216569265418,0.00480933639194735,9.04429779955672e-05,0.550801764788728,0.00867772721769681,0.160411539974897,0.00201131629264352,46.7963048395931,0.529253141515561,1.23346455884964e-08,2.9148066817634e-10,3.6209742669687e-06,9.0252666405104e-08,1.35627485337999e-05,3.39016706741975e-07,52.7052711107274,0.600062312316551,0.180640651246649,0.00226409963971389,1.4215758241749,0.0259969094183132,2.31496746483766,0.0471678284169268,54.0999917866271,2.62285957833016,2.64533727084505,0.00997564774045079,162,162,162
"NWA",209,4.3097099325003,0.0194229536617963,1.76193070331449,0.0148263639739655,2.38600414314429,0.00931597298509149,5.96926919112906,0.00685964918948782,0.0277678101037183,0.000104683967208663,0.0549933440116469,0.000214799397648358,0.256662105548085,0.000353873697503963,0.89198790478244,0.000269331573531602,209582.220480776,939.166718613683,1.22878666919684,0.0092435243452973,0.41670416398722,0.00316833655680708,1.79742815774753e-06,1.63720061834247e-08,5.29745289994879e-06,4.71783700824478e-08,4.88644679815792e-07,4.04265652426173e-09,1.44037138332967e-06,1.16788851608989e-08,2.01598728786659e-06,1.86358321746665e-08,7.00555386791417e-06,6.31132921998439e-08,1.90388312234525e-06,1.54929402491171e-08,0.287740985912044,0.000388284543967515,-0.0815533469134421,0.000315038600260408,0.161975728340947,0.000751120177160296,0.00479284023524819,3.80421355193887e-05,0.601920461419117,0.00456896253269266,0.17401197673613,0.00117515968342863,52.1043913421314,0.323724325405011,9.54671626478772e-09,8.73108996578945e-11,2.87605899694313e-06,2.83264695511769e-08,1.06214212502577e-05,1.21181042489826e-07,58.4061339925124,0.360818178757562,0.195032729877167,0.00130550131244721,1.44835710273531,0.0108244142044954,2.18129789116901,0.018849087873148,17.792998497891,1.04774733393618,2.55722072771208,0.00421747590763051,722,722,722
"NWA",225,4.13558416100948,0.0291156906812345,1.58575343528924,0.022568898129747,2.3805441401251,0.0130568728298061,6.12318426241045,0.0119674500697242,0.0293617653660476,0.000198494170608634,0.0578296227259157,0.000371706285375786,0.262905162799618,0.000620340274170786,0.888640784213076,0.000527308725397597,210837.136997715,1180.57170892777,1.27909877640701,0.0191106071521574,0.439587893345363,0.00664365877143601,1.87418826643257e-06,3.0619931176364e-08,5.45210016641895e-06,8.78591694596959e-08,5.39552676568917e-07,8.55212649859531e-09,1.56991254187687e-06,2.46055975323447e-08,2.10993018507865e-06,3.473680564371e-08,7.11973899212069e-06,1.14239987056806e-07,2.04990400828341e-06,3.18746207507748e-08,0.295863104600387,0.000690090925461702,-0.0801187307249917,0.000539509192066716,0.158356225722354,0.00138196138961103,0.00473335492322497,7.07217947876402e-05,0.556243654573381,0.00453324342411791,0.16697005470143,0.00140931243941496,51.649350116086,0.413612046847161,1.04508966522121e-08,1.52614623966358e-10,3.23864529663659e-06,4.79982801538493e-08,1.12821052974222e-05,1.81038405240162e-07,58.126860432299,0.466299392501967,0.187898030766158,0.00158457607922767,1.48448440559723,0.0220092065861606,2.34619917500488,0.0330588174775953,56.2176106410182,1.76791089645959,2.56688413055072,0.00654486530137264,368,368,368
"NWA",241,4.18065101368547,0.0237492002251246,1.6485629410242,0.0187074815249103,2.38111689376095,0.0116013023385878,6.25419991449039,0.00733309242456076,0.0290497234019246,0.000159248978089818,0.0576558489438765,0.000323988934390286,0.26394900340141,0.00056385325714882,0.890698166427465,0.000305107024990508,191215.348300912,1426.22095689181,1.273816953575,0.0164907568543675,0.441115181337553,0.00578071638504122,2.11743532225218e-06,3.30832780637126e-08,6.11434398718342e-06,9.46992892270876e-08,5.18795703009037e-07,7.13566257316555e-09,1.49818455045765e-06,2.03676614815464e-08,2.37687022980826e-06,3.70857336135153e-08,8.02117901707157e-06,1.24598830123791e-07,1.96375622836387e-06,2.63494215969171e-08,0.296325233550899,0.000612066227600702,-0.0838794323712817,0.00035151938835516,0.157950811057453,0.00103290971733987,0.00443877941973241,5.58940856982898e-05,0.514140634801625,0.00417966027172048,0.157361223666127,0.00132701748321311,50.79187258774,0.39210241714447,1.03126174793169e-08,1.4489262393042e-10,3.34663110362475e-06,4.85887279927738e-08,1.36993777563122e-05,2.2696296125716e-07,57.0294001975554,0.441107496982509,0.176681079054905,0.00149122726800764,1.48808363076152,0.0191565871387266,2.53528275910269,0.0355001584514133,77.5812894570781,1.92834080928691,2.45737071675949,0.00421890208566929,518,518,518
"NWA",257,4.15662485851354,0.0358179272574792,1.56866870094816,0.0310348282089162,2.41886826562675,0.0188079062368079,6.28918960290554,0.0253566244872916,0.0295165503413711,0.000264819553321697,0.0584745996458319,0.000532724637733178,0.277028769448206,0.000820185781810352,0.888767127092783,0.00122894191413097,205294.093321936,2033.49736956372,1.39813562195538,0.0264081403064772,0.490635016489597,0.00942527904628722,2.19357504714464e-06,5.26985590660118e-08,6.25418765751235e-06,1.49235892681346e-07,5.69198605100978e-07,1.20124612182974e-08,1.62221298134935e-06,3.3788546682358e-08,2.47492447099059e-06,6.09244569093326e-08,7.92661881504748e-06,1.90261403846957e-07,2.0573546325147e-06,4.35392305947981e-08,0.311823161200831,0.00100045144240848,-0.0813122972426734,0.000547383653533382,0.168768834172157,0.00170488852377873,0.00481954496111775,8.55776299519186e-05,0.584877298912588,0.00830674734444784,0.180987956888269,0.00288939802652734,59.3951866494538,0.925963238717007,9.78772445161578e-09,1.9910669816017e-10,3.22058473293555e-06,6.68923654372335e-08,1.23442483088988e-05,2.79440229416782e-07,66.9472090809087,1.08345664747124,0.20399374987611,0.00337368548411335,1.57340552639296,0.0297866543403566,2.47184145911357,0.0480627806959267,88.6943477118686,2.92638879840384,2.46373368147369,0.0104159260318181,231,231,231
"NWA",273,4.23123682835966,0.0228764473451974,1.68427375513126,0.0206467134333572,2.37446826826917,0.0128918211851883,6.2554615663496,0.013468503896664,0.0295588375338854,0.000187087737218181,0.0587018124732005,0.000380545371954419,0.282556702004442,0.000664136651666515,0.887449632450902,0.000590718415568023,207831.397834494,1040.02415535821,1.39374436051959,0.0166056811616136,0.497681782062,0.00603479916835255,2.15010778332812e-06,2.88706980298654e-08,6.02376310053246e-06,8.01840801714498e-08,5.78635819170153e-07,7.43864992729526e-09,1.62060477467874e-06,2.05261827617823e-08,2.42273825835402e-06,3.25145226899573e-08,7.61220673357004e-06,1.0161893908411e-07,2.04829545963436e-06,2.59689924084354e-08,0.318407584709686,0.000736575186204599,-0.0854068082868328,0.000409612632968726,0.182495877331928,0.00124592205707654,0.00482841812451241,5.54825515133802e-05,0.563364169473479,0.0047711312167005,0.17794766935798,0.00193738703502088,58.2307938773616,0.598387475885481,1.01312237739333e-08,1.33864593119698e-10,3.32839399061893e-06,4.51120032450293e-08,1.23822577433002e-05,1.7757013661283e-07,65.6148899159258,0.673187009589676,0.200506817891757,0.00217868521755098,1.56338596531323,0.01868951532371,2.54122595781223,0.032845234277144,79.7217257863993,2.2114882250473,2.38873757836716,0.00583993178741978,411,411,411
"NWA",289,4.05160481821407,0.0658407966131897,1.42961324074052,0.0610342336603388,2.42589901523157,0.0365209913903093,6.13130993192846,0.0879062304709716,0.0312658908184279,0.000745504776824457,0.0605105699293993,0.00151763545670059,0.297079529274594,0.00259856820229544,0.881705083630302,0.00374298672630865,190002.296043074,5134.86868441497,1.76943408359181,0.0741011589298286,0.63886045190421,0.0275549855195193,2.99682634445833e-06,1.24857165780079e-07,8.31563175424995e-06,3.43893391051681e-07,8.56155080678699e-07,3.7349986914118e-08,2.37285554943964e-06,1.01627826893224e-07,3.39972760881924e-06,1.4092273487921e-07,1.01180007220609e-05,4.34556163314215e-07,2.88303640823064e-06,1.24967003932388e-07,0.337146314531592,0.00315217569088412,-0.0878495982932773,0.0017439195747494,0.199604335488094,0.00449653233809717,0.00599008053418568,0.000227117098087355,0.58439457567184,0.0137563027436192,0.192722941412213,0.00653795592219794,62.4377214980702,1.96731941716966,1.38344899345578e-08,4.9980686311245e-10,4.49945217370657e-06,1.64582328968356e-07,1.59008041313045e-05,6.06754261012778e-07,70.8516038861843,2.23280538642689,0.218685634198985,0.00741078163622927,1.89867455174786,0.0828374066680641,2.95084089995985,0.0970831481531015,93.1582300879738,8.14407779596958,2.45206598731852,0.0259090763925824,44,44,44
"NWA",305,4.29158687591553,0.0583972604555395,1.53616999634882,0.0594075753015288,2.59877633466953,0.0381843794070136,6.27692740137984,0.0675815486758367,0.0299764952009044,0.000577564122535857,0.059653175767602,0.00112310456463113,0.281381846201129,0.00296461046783413,0.887830372263746,0.0029951486069215,157884.1442581,3118.995626348,1.46317009191688,0.0892985591878031,0.520511951751826,0.033133422656184,2.94398471060995e-06,1.88018102129413e-07,8.28784425188982e-06,5.12648502403543e-07,7.02482724629102e-07,4.38960130195227e-08,1.97655493451469e-06,1.1921915364889e-07,3.31630728861335e-06,2.10888966036139e-07,1.05230139495005e-05,6.85409647222206e-07,2.50544834262453e-06,1.57835739629967e-07,0.317074544894271,0.00348783576654604,-0.0856812670826912,0.00128568053245996,0.180885769300781,0.00486640101826863,0.00550981234459487,0.000313421285970849,0.555459485452537,0.0157612335668832,0.164455752604483,0.00570960578794745,52.416511278237,1.71880849960636,1.32653765712482e-08,6.42418653438701e-10,4.23519571967388e-06,2.04164155135115e-07,1.78563884801959e-05,9.0383905486824e-07,59.026074251749,1.91191200975184,0.185171789226068,0.00634346273893674,1.64956432219655,0.106386317351434,2.77871322976953,0.131315511903518,105.131563605332,8.24777082034985,2.35867343352117,0.0192667599234719,41,41,41
"NWA",321,4.27524435674989,0.0391801226935869,1.70364117699784,0.0349234812298847,2.3880633874373,0.027584991648617,6.20800529207502,0.0444800093405797,0.0282921758177993,0.00037338877280421,0.0563023797683902,0.000752764740269084,0.275446236133575,0.0021247420359987,0.887769654973761,0.00221826482810036,146990.690843817,1524.6007959804,1.46304648572748,0.0413933361833812,0.515219832202057,0.0146465518361009,3.13651288166364e-06,9.66469072828817e-08,8.89415416930709e-06,2.67289396568974e-07,7.11650554287928e-07,2.0849810182316e-08,2.01991668286917e-06,5.8668235120063e-08,3.53425860295702e-06,1.09816227986867e-07,1.13901922362025e-05,3.37512143884614e-07,2.58256073467705e-06,7.21541533338828e-08,0.310452311665216,0.00259651315623086,-0.0877711120750997,0.0010435301997405,0.19223271538712,0.00422179739517017,0.00579852769761431,0.000166589375451043,0.507120424556554,0.0101009917950053,0.139166491392225,0.00288551351521188,45.1049102495231,0.874950289161075,1.61177476625853e-08,5.26236883207138e-10,5.24807993050627e-06,1.76898063267903e-07,2.29416562582418e-05,7.2671199401087e-07,50.8428370545271,1.00305037986828,0.156863659199713,0.0032926565840813,1.65928669507488,0.04407067939696,3.37498139953706,0.109866619533803,124.487260546003,4.54634822953136,2.30557943711284,0.00698649627497176,77,77,77
"NWA",337,4.38178956508637,0.0555803633407529,1.60965593023734,0.0738440034155576,2.59648144245148,0.061319126870729,6.2337338924408,0.0929257878703557,0.0290105889805339,0.000634190733738991,0.0579622799361294,0.0012725332354191,0.274435592645949,0.00418931662098886,0.886885106563568,0.00459592396752321,130514.485528716,4804.04537469558,1.43599481067874,0.124649661869219,0.499549040062861,0.0435099965468493,3.40828512774065e-06,2.96275857922081e-07,9.80939289922987e-06,8.55329327839952e-07,6.7178542772701e-07,5.82296756932903e-08,1.9302374106498e-06,1.66059594613546e-07,3.84530520313214e-06,3.32581438141548e-07,1.2461804966504e-05,1.1040966942998e-06,2.45802364353941e-06,2.17930263089379e-07,0.309576003915388,0.00489477127499078,-0.0872974050315944,0.00119208534548891,0.166220382695472,0.00971922501186708,0.00545736542935341,0.000458286024976525,0.524698164363813,0.0254527855642494,0.15069098444434,0.00859892629169771,47.8091517713311,2.35071332052276,1.39148188479538e-08,1.09893606159431e-09,4.45253513467965e-06,3.59661382943009e-07,2.31701717076626e-05,2.13657073441095e-06,54.0917266127831,2.86745049066671,0.170563126339671,0.0103934387013117,1.61824878716424,0.143923526302565,2.94791019392386,0.248863245612436,99.7829021107067,10.0153354378876,2.36956286803327,0.015553840540146,22,22,22
"NWA",353,3.88064023852348,0.175158456772683,1.23130027204752,0.13631904270829,2.39568725228309,0.0707258343274082,6.13948446512222,0.223447187266623,0.0313243286218494,0.00134438357325951,0.0606561242602765,0.00222245591050422,0.274865802377462,0.00496120123115536,0.883440844714642,0.0111345619806042,161669.495447402,12586.3900267728,1.84234648942947,0.166545695860879,0.650907319039106,0.0629419053309343,3.64775082312874e-06,4.00974678763312e-07,1.03426546132308e-05,1.09901008036258e-06,8.90409236557872e-07,8.26819360330006e-08,2.5205858229693e-06,2.1940078378245e-07,4.12173323555027e-06,4.39216198954536e-07,1.32389155983796e-05,1.39202868909068e-06,3.23431928973309e-06,2.81996065770736e-07,0.311043312527827,0.00305752492534839,-0.0829200809821487,0.0020378897906075,0.144870017580075,0.0243621352811145,0.00620669161883697,0.000427264112139768,0.532784941038084,0.0417696295375324,0.170557418438951,0.0146860018243524,55.127988000628,4.75958245898372,1.62526896036804e-08,1.17222841370879e-09,5.25683331691935e-06,3.84810412143571e-07,2.19660832155437e-05,2.42591395114648e-06,62.4229747553484,5.32775056269614,0.193254037534896,0.0166221088073877,2.08841448858136,0.194215509072765,3.3963091896653,0.260672287452671,65.1179277896881,16.67607275359,2.38355456834575,0.026779588392995,8,8,8
"NOA",1,4.2036914696065,0.0402911044748363,1.43854442088641,0.0427926260274406,2.53568545977275,0.0212546615267135,6.00429695336394,0.0365844976803232,0.0285766991649487,0.000339693308007908,0.0566512923543305,0.0007116829071785,0.261080128277919,0.00199137145739764,0.890423987262933,0.00173670367357337,157221.886428734,2618.28157969791,1.32074599903683,0.0337472804898964,0.444075472306374,0.0113710072727164,2.57607132238869e-06,7.46236557203066e-08,7.66039614304951e-06,2.20859552390355e-07,5.25415485946867e-07,1.41036621523623e-08,1.56265056445638e-06,4.18351756672353e-08,2.89807058308434e-06,8.55374074432048e-08,9.80662102941777e-06,2.54659848608113e-07,2.00346348491564e-06,4.85880919384648e-08,0.293442320423342,0.00245624319117428,-0.0915394557654396,0.00063760860514778,0.173489028878558,0.00275014634149322,0.00486408476225135,0.000131281769748341,0.540136215030713,0.0101962009336449,0.153580063761009,0.002811351967513,49.219598667633,0.812102984945227,1.07240403254932e-08,2.578309303197e-10,3.45117642720692e-06,8.34908403017781e-08,1.69825381730126e-05,4.70334059114899e-07,55.2938947956808,0.914288026418465,0.172514002610878,0.00315195280703402,1.50963762821065,0.0350196699474532,2.57362785300513,0.0499403826916288,47.6970902283987,3.30863219560283,2.53387633265401,0.0209715748253659,129,129,129
"NOA",17,4.05559907984315,0.0541533718359353,1.28425179068979,0.0440534759712624,2.52086297043583,0.0357869722951391,6.0082143482409,0.0593266840993693,0.0290328754079446,0.000456859959964134,0.0576359562151003,0.000921894917098626,0.262040185300927,0.00193523965467596,0.881889951856513,0.00333979872430418,166990.465768462,1508.13783631074,1.38784564639393,0.039085153085451,0.462635562542761,0.0131260235058637,2.45989758559958e-06,7.38921745861383e-08,7.3773019609088e-06,2.19486076115925e-07,5.39033809241225e-07,1.60175194882367e-08,1.61667078150097e-06,4.76168784259955e-08,2.79165327866776e-06,8.36093187166869e-08,9.36660340637951e-06,2.70315498425102e-07,2.05418717872578e-06,5.92906847252396e-08,0.297252963920584,0.0021132547947104,-0.0886556522169134,0.00106285068526551,0.162017597275952,0.00328122568496819,0.00474061765340881,0.00013413930046195,0.606734533115414,0.0145288541259636,0.178137351345859,0.0046346142318998,59.2811685544048,1.56742476797097,9.60875837006703e-09,3.43550598812131e-10,3.20135625712978e-06,1.16392375743527e-07,1.4533741660812e-05,5.06204589123494e-07,67.3257604713024,1.78722612555772,0.202304895184158,0.00528552832854644,1.55344854710509,0.0427772302027188,2.41724922233656,0.0836008666801222,29.8344172083756,2.02951818157435,2.59952046118057,0.0206340309378666,114,114,114
"NOA",33,4.33784438284817,0.0248406970736522,1.45371135556145,0.0365003620073431,2.68610922784995,0.0225358326496675,6.16637098394482,0.0470573380578482,0.0308611301446198,0.000327645742182186,0.0614604633918266,0.000671609591074121,0.261338648022405,0.00157970936186561,0.886697880479674,0.00257675004847543,176187.377066974,1920.54218694234,1.2947168148906,0.0292008053288387,0.431985449810691,0.00985124724098287,2.2294753010537e-06,6.12214056245269e-08,6.68135311513638e-06,1.81824999041534e-07,4.52566440326192e-07,1.16130906498104e-08,1.35630462444755e-06,3.44370762051926e-08,2.52529352094429e-06,7.19529892048276e-08,8.4803475583986e-06,2.13625290027887e-07,1.72685079815067e-06,4.19258469819704e-08,0.295145125577317,0.00203065996866489,-0.0886241668798276,0.000656435217699673,0.161483042371082,0.00211416175846333,0.00428259493483159,8.8600493660043e-05,0.560800086685544,0.00715365221750902,0.165608062553648,0.0024179319410837,56.233809539224,0.762227681742601,8.08194357174192e-09,1.98588051586561e-10,2.74955959706839e-06,6.77257118995474e-08,1.34545548995387e-05,3.25414137292238e-07,63.4523611399171,0.856360750506405,0.186864003164336,0.00271619956957181,1.45958133358732,0.0307839878132842,2.31438567769421,0.0443261971567463,28.9646384526562,2.22340735601338,2.60769131655989,0.025876869975722,151,151,151
"NOA",49,4.05426569570575,0.0757141647013996,1.34883797639295,0.0585561250649234,2.46597339186752,0.0478937718204837,5.9033640309384,0.102531582995403,0.028429548778947,0.000518795380007506,0.0562066250202949,0.00103147951129792,0.278560507715794,0.00262290485058166,0.870993836929924,0.00532471197112383,168118.821598476,3419.85506376751,1.41163608065823,0.043542681770705,0.471708609608182,0.0144924036755505,2.48733172730135e-06,8.80362769650604e-08,7.44062046603351e-06,2.62425363568575e-07,5.14827569321877e-07,1.67018827531959e-08,1.54083429084669e-06,5.02478289750125e-08,2.85859147706945e-06,1.03376220289666e-07,8.91308436340979e-06,3.11187985079451e-07,1.84638569711807e-06,5.85126097546209e-08,0.320289549208742,0.00326775109803537,-0.0896534697528471,0.0015108513160638,0.158952674376764,0.00530569003621093,0.00450132905779269,0.00013156648291429,0.573767519588464,0.0114627965290455,0.174243967091753,0.00390566123441782,59.9421409747001,1.24079068757979,8.71315418661391e-09,3.17270648739401e-10,3.00885422956052e-06,1.13422851496229e-07,1.45296729254477e-05,6.0716805272399e-07,68.8312874298026,1.39184988626969,0.200025960591189,0.00435416430950698,1.47370509950362,0.0438562916140209,2.38638992865792,0.0764656588160121,41.5126447510301,5.07095897754362,2.74324575784375,0.0320496996780253,57,57,57
"NOA",65,4.13479382371249,0.0607925500580184,1.42677930623854,0.0525895065548589,2.462144616532,0.03393448997309,5.94650980871018,0.0658134852690725,0.0290762382776362,0.000387951847358522,0.0575815285619808,0.000798195079670673,0.282755638026211,0.00259535065602176,0.872320010237498,0.00318240406100501,169362.269499334,2318.35226449134,1.42059469223022,0.0676114653110124,0.479406388553038,0.023032683680548,2.51058834614595e-06,1.35623677065487e-07,7.43597872855694e-06,3.9715865150732e-07,5.60204688844222e-07,2.80774955926369e-08,1.66004418108038e-06,8.25190476109844e-08,2.8857267669234e-06,1.58659664432756e-07,8.81493671194434e-06,4.42599549796744e-07,1.97227049140888e-06,9.36047144669219e-08,0.324476184043063,0.00323298297044898,-0.0874392785233994,0.00122942139934905,0.165362655580732,0.0041807833081924,0.00422108960747393,0.000181333466164221,0.510169703756813,0.0134341260229593,0.164810626920485,0.0054070296427027,57.3953351447788,1.77845304131584,9.7401011017668e-09,3.91035344047059e-10,3.40513635558895e-06,1.37382301546311e-07,1.51218715723428e-05,6.10793449538573e-07,65.8684659868039,2.06006441392893,0.18914301443988,0.0062588870351837,1.46965476311564,0.0655521584833686,2.53278932866603,0.0926459551306179,69.4170281789074,6.41324798019298,2.55034342091039,0.0265348318477811,73,73,73
"NOA",81,4.35584309577942,0.0441732985285374,1.49707624912262,0.0815830145645216,2.63719796180725,0.0505522910536794,6.23810544967651,0.0966534910375842,0.0301358111202717,0.000804084985554074,0.0596484568715096,0.00169129117105014,0.275612425804138,0.00403266320996212,0.885571913719177,0.00462588601597788,127307.284999439,2765.58085435617,1.49578171253204,0.122494066488496,0.515680201053619,0.0433385938934459,3.5685146843055e-06,2.72120311843966e-07,1.0354255063811e-05,7.68490716526342e-07,6.70423028194775e-07,6.22661329673191e-08,1.94390150522384e-06,1.76099995419152e-07,4.01988969847747e-06,3.00477494448667e-07,1.29152773102936e-05,9.4047564265517e-07,2.42098924675091e-06,2.14547725364987e-07,0.311340196996697,0.00455012515057943,-0.0809957651793957,0.00204923587066035,0.191776229134781,0.00500386510778179,0.00446392117034646,0.000322184138715609,0.498276574530823,0.0212573086994861,0.166348081484409,0.00828929810487447,56.8158888290314,2.66293671759926,1.20071562643891e-08,9.85380684964081e-10,4.11329173857319e-06,3.36495040256184e-07,2.20465407600554e-05,1.55240322827007e-06,64.1360313902175,2.94882899509364,0.187754767266358,0.00916815247999318,1.65337147907311,0.134181283850163,2.80296762817244,0.209825955191081,127.539687309265,12.3960603564019,2.4378895768173,0.0449375310728477,25,25,25
"NOA",97,4.12822746237119,0.0902386880681682,1.34122274567684,0.0942458846142396,2.55454296867053,0.0486275775715804,6.24120183785757,0.0488549332526059,0.0310046850548436,0.000677852121165832,0.0615444971869389,0.00138166240141445,0.28321333664159,0.0058452878484092,0.8876538798213,0.00201967676535693,161794.19064955,3717.11597616729,1.60745085775852,0.135848970875443,0.558057891825835,0.0477755055662114,3.02756632815559e-06,2.46472814848691e-07,8.72372228087679e-06,7.00554628073997e-07,6.83237213859601e-07,6.02357618239682e-08,1.96839051786e-06,1.71371637704088e-07,3.40389680538542e-06,2.74881465546565e-07,1.0635289754025e-05,8.727678357873e-07,2.40148056964245e-06,2.16219164088189e-07,0.318918002636685,0.0063077199971059,-0.0890628611668944,0.00192724363954788,0.18348116925748,0.00909568281609694,0.0050148947841099,0.000348365555131053,0.574149251855951,0.0251805637908357,0.186221350475893,0.0108243063093252,62.0893801726662,3.4311537312295,1.11551574851335e-08,9.60655845232309e-10,3.74022107873666e-06,3.28401312615103e-07,1.6502290245372e-05,1.2781058208546e-06,69.9212554319978,3.84489794100037,0.209720827725931,0.0121439955486018,1.73665406146381,0.148255723381931,2.67764138349374,0.21167640646507,119.06930398941,9.04664589192192,2.43126347462975,0.0393990574598416,24,24,24
