"zone","doymin","mean_pai","se_pai","mean_pai_toc","se_pai_toc","mean_pai_us","se_pai_us","mean_modis_lai","se_modis_lai","mean_meanpavd","se_meanpavd","mean_sdvfp","se_sdvfp","mean_nirv","se_nirv","mean_fpar","se_fpar","mean_apar","se_apar","mean_sif743","se_sif743","mean_sif743_cor","se_sif743_cor","mean_sif_par","se_sif_par","mean_sifs_par","se_sifs_par","mean_sif_parm","se_sif_parm","mean_sifs_parm","se_sifs_parm","mean_sif_apar","se_sif_apar","mean_phif","se_phif","mean_phifm","se_phifm","mean_fesc","se_fesc","mean_pri_nar","se_pri_nar","mean_cci","se_cci","mean_sif_rel_tropo","se_sif_rel_tropo","mean_ndvi_tropo","se_ndvi_tropo","mean_nirv_tropo_refl","se_nirv_tropo_refl","mean_nirv_tropo_rad","se_nirv_tropo_rad","mean_phifm_tropo_rad","se_phifm_tropo_rad","mean_phifm_tropo_refl","se_phifm_tropo_refl","mean_phif_tropo_refl","se_phif_tropo_refl","mean_fesc_tropo_rad","se_fesc_tropo_rad","mean_fesc_tropo_refl","se_fesc_tropo_refl","mean_sif_fesc_mod","se_sif_fesc_mod","mean_sif_fesc_tr","se_sif_fesc_tr","mean_iprec","se_iprec","mean_vpd","se_vpd","nsif","npai","nsifparm"
"I",161,4.19644436097294,0.0155160614847064,1.53699508558634,0.0132275279668455,2.46797597164947,0.00817709781739947,5.37266319322313,0.00172122081985094,0.0292970913334842,0.000106116591280185,0.0578120502541677,0.000217563792962045,0.246115266258449,5.82371708451139e-05,0.867831859745049,0.000108902574927265,165207.83054867,66.4825394693771,1.30771086962035,0.000813273372121433,0.446562323644151,0.000283255742023895,2.55598761813361e-06,1.98857307840404e-09,7.47524132868892e-06,5.69224148341799e-09,5.79990647537741e-07,4.03727739362281e-10,1.6975003125658e-06,1.15611461511757e-09,2.69020287816173e-06,2.53254973521173e-09,9.8720049925421e-06,7.77523404434926e-09,2.2582023450805e-06,1.53882887966388e-09,0.280519755677509,6.27236381183153e-05,-0.0884129353769809,2.17451004299972e-05,0.15068115309006,0.00015053348424645,0.0052643063669239,3.00594494576317e-06,0.521485340938234,0.000215836715738146,0.150941960954917,6.13500280322616e-05,43.7054593648567,0.0166164683739468,1.34031368006169e-08,9.3235493567522e-12,3.9341394303058e-06,3.04388448488789e-09,1.73918397240699e-05,1.50910581365228e-08,50.2117629126577,0.020847019403928,0.177518487742637,7.62717301771411e-05,1.50913662173088,0.00105298094702902,2.445814130485,0.0018753689132421,69.8997677782679,0.157496893627603,2.57812794542666,0.000529637774928404,233787,1439,233787
"I",177,4.2049960779984,0.016530786101217,1.57090169130136,0.0140756701153,2.44671947158762,0.00842121082034562,5.44349098062729,0.00165468825470809,0.0289816520864895,0.000107148744763709,0.0571495361545274,0.000218130580925197,0.246910603028187,6.01038173818309e-05,0.868625396554214,0.000109511856750698,168698.095148181,52.8052524109958,1.34002562180814,0.000805860177147771,0.455274230601976,0.000279566570899752,2.46446604384145e-06,1.73203594772137e-09,7.24644268613541e-06,4.97137657068012e-09,5.78843460665037e-07,3.82373643267306e-10,1.70275274352549e-06,1.09742439636002e-09,2.67384319046595e-06,2.16333998702252e-09,9.58929644199198e-06,6.67976714298398e-09,2.2591670278954e-06,1.43422425453609e-09,0.281574945333372,6.1989191079712e-05,-0.0888653780756044,2.31695235416162e-05,0.143049686267099,0.000163267225724696,0.00532684904800952,2.98958475937205e-06,0.547185523344439,0.000241531874590179,0.158423810238364,6.55026412884505e-05,46.1850304048282,0.0178606650343887,1.2681543350372e-08,8.42556691069851e-12,3.7476666443162e-06,2.77466231272316e-09,1.59962816668196e-05,1.26758998263283e-08,53.2077627299044,0.0216188549968974,0.186360181244735,7.91990466947017e-05,1.55071596097878,0.00101084921625803,2.40800062117189,0.00176860410655905,62.2503213902701,0.141514008459843,2.69971727005047,0.000602470636107693,238976,1474,238976
"I",193,4.28137684363074,0.01548072889136,1.64005747386417,0.0139548136503514,2.46434447851636,0.00773043283772747,5.59435610984271,0.00144906736404266,0.0290422819536957,0.000105820143627536,0.0573362532485478,0.000213595097222508,0.250090491528911,5.96888634899615e-05,0.872598269944326,9.8303536455217e-05,180489.810891509,49.1761662726999,1.39179595137119,0.000776087498054922,0.471978570677377,0.00026849520703462,2.40929272242215e-06,1.63779147680453e-09,7.09610869829213e-06,4.70124179705317e-09,5.54359614367152e-07,3.47064058762801e-10,1.63363953111962e-06,9.97047653046281e-10,2.59622511289738e-06,1.86394775443283e-09,9.24115836193592e-06,5.90080359729591e-09,2.1394434166978e-06,1.20116167085654e-09,0.284541842248296,5.73614298804499e-05,-0.0897471842642442,2.0543958287341e-05,0.138000356506425,0.000165932070825693,0.00536248937404957,2.71692196022205e-06,0.560478406126192,0.000207235226619426,0.164064966888174,6.02066956388811e-05,48.8043328600982,0.0166877498291745,1.14149603323531e-08,6.7284971330712e-12,3.43728722941715e-06,2.2833528963082e-09,1.49889967859682e-05,1.10784257608493e-08,55.8831748150642,0.0185977084018621,0.190593671292543,6.76326418021685e-05,1.59895134059556,0.000885297268856697,2.4359599349009,0.00150393911016213,46.0719521100578,0.117106873756422,2.69555664609714,0.000585468511457488,250037,1461,250037
"I",209,4.19237928611912,0.0149828448899739,1.57765225934909,0.0134312138800811,2.44414088487051,0.00648527950914736,5.71056210316298,0.00149741856030245,0.0294114578493424,9.01576020718146e-05,0.0581562077012059,0.000183630076261905,0.252842193664733,6.38302600228485e-05,0.87252501440403,0.000104724167627634,188920.315814605,66.1599146732923,1.40253614017846,0.000803245248872876,0.476133231892781,0.000276052231823947,2.39431812280313e-06,1.89437086640467e-09,7.04475726709105e-06,5.47288373136892e-09,5.39469709660967e-07,3.45727889879697e-10,1.58833138782347e-06,1.0006592142638e-09,2.55209144685792e-06,2.04086286439437e-09,8.99344045895179e-06,6.53916755232073e-09,2.06598700666112e-06,1.17927497653786e-09,0.288017260594082,5.94208013825572e-05,-0.0880077344589361,2.27653190318482e-05,0.129397087997094,0.000185220189945778,0.00528326023178366,2.78272619712042e-06,0.570068706984005,0.000213042099269448,0.166451566887013,6.36007896983084e-05,50.954356681319,0.018354328363039,1.06407497500409e-08,6.39383442516737e-12,3.29235484226475e-06,2.21294948947059e-09,1.46394417973975e-05,1.21769716290502e-08,58.2913406742422,0.0201746907616449,0.192611616116959,7.06828836477105e-05,1.60723477721661,0.000890482926765767,2.44182984682744,0.00145348996580637,41.6122055967605,0.127722928603315,2.63281686219309,0.0005636387680449,238778,1661,238778
"I",225,4.1860618478722,0.0144100974549459,1.54876330494881,0.0138267402180414,2.46201399039941,0.00694129557941698,5.8624747410908,0.00160579600693852,0.0297910157619326,0.000100256987924356,0.058760451976373,0.000204814106745398,0.256290153549536,7.09872937092248e-05,0.868916205519799,0.000114413916943626,191662.588041693,51.6510719538376,1.38294497170205,0.000833474894600547,0.473657199520574,0.000289467221452142,2.21727541567567e-06,1.60870819986003e-09,6.47157546708109e-06,4.62828407885765e-09,5.30741399095991e-07,3.41532089935961e-10,1.54954179963833e-06,9.83639673405048e-10,2.44930022106892e-06,1.85084939635699e-09,8.25493726777835e-06,5.65913627294944e-09,1.98897389558813e-06,1.17575156008796e-09,0.293206138507912,6.52777437237886e-05,-0.0847699501054874,2.48006303163429e-05,0.120920346269797,0.000194470776061341,0.00492002627379569,2.61360173740109e-06,0.54319990909652,0.0002061705319069,0.163417386226952,6.86629619453056e-05,51.9013135037311,0.0219420716844483,1.02689678225841e-08,5.67323983054001e-12,3.27534731745474e-06,1.92752481300831e-09,1.3634548203679e-05,8.81808925341999e-09,59.040402096087,0.0249967100902574,0.187188799088915,7.88736775336842e-05,1.54461682046058,0.000944526616026818,2.48418556840549,0.00150195904668631,39.7033272121263,0.0901120320149006,2.63299455787214,0.000564158978940448,240581,1485,240581
"I",241,4.24846950807016,0.0137105334843491,1.64253509456415,0.0138140068096071,2.43630405502837,0.00683291384014162,5.95065539418695,0.00168741750104451,0.0295676096637403,0.000101822821290049,0.0583030558990555,0.000213062243134426,0.262493514781928,7.53436986663005e-05,0.867231814892792,0.000122680032468864,195267.210992705,56.8292959729162,1.40207789955738,0.000901673954764426,0.485147209186539,0.000314933231825002,2.17424161897381e-06,1.50018730739696e-09,6.28387240264739e-06,4.30108005273209e-09,5.25291907957277e-07,3.55179357068418e-10,1.51816043257482e-06,1.01768953785967e-09,2.42997660964958e-06,1.83530608281915e-09,8.06896918484506e-06,5.47775116348252e-09,1.92998196593161e-06,1.23936101332351e-09,0.299819986701114,7.01186626016367e-05,-0.0830335434940535,2.59124883525921e-05,0.129083882748049,0.000190663009489058,0.00482770445414875,2.70611510882024e-06,0.51496847597871,0.000180225425042405,0.157756344732473,6.55559463047489e-05,51.3499519473841,0.0209793328142648,1.02256399103296e-08,5.76790849556789e-12,3.34061723100935e-06,1.96265987656443e-09,1.38156927784833e-05,8.30827726185229e-09,58.2436545139524,0.0239919766313222,0.179757177426516,7.5417312986493e-05,1.53557322579154,0.00103171022412168,2.62130933820737,0.00166947587307656,46.9878032590329,0.0876856453664049,2.5198898727196,0.000382658388988739,233497,1538,233497
"I",257,4.17588909783025,0.0164428832735573,1.55834226478276,0.0163323855455508,2.43286131425474,0.00793402275255442,5.99957531883091,0.00165977140330371,0.0297907923899678,0.000125920379699632,0.0584189306881014,0.000257177836555635,0.267982912753288,7.57618262922918e-05,0.868676808491278,0.000122261307828461,200746.801477412,50.8929214987731,1.4117803941288,0.000893300393619725,0.49476690377355,0.000315765250196013,2.1363779453126e-06,1.3585049153946e-09,6.0956062961757e-06,3.84042166536541e-09,5.3721027436556e-07,3.46855636854682e-10,1.53280643755086e-06,9.80518507255609e-10,2.41029561430256e-06,1.68020274920463e-09,7.8436022665005e-06,4.99445999034914e-09,1.95734064944418e-06,1.24022565177399e-09,0.306389171118069,7.12228266085167e-05,-0.0821257172711467,2.50875335459384e-05,0.139943124666326,0.000178614931934608,0.00481322100941849,2.71817610812535e-06,0.522657219063201,0.000198065584713485,0.162441989776316,7.31212830565867e-05,53.4111123013205,0.0229625259892881,1.00872989481688e-08,5.48539557024737e-12,3.32781500138068e-06,1.85006786629865e-09,1.32415872185882e-05,7.26395190073729e-09,60.8875320905629,0.0274628509149527,0.18555718054116,8.79940276921603e-05,1.55518042349372,0.00107396227163712,2.61862672781384,0.00163423998530673,50.3579164149324,0.0694338778836526,2.51846886439428,0.000379615847534766,233377,1113,233377
"I",273,4.24210521420331,0.0160196075634922,1.61786093232974,0.0172562677604446,2.43032664377509,0.00824307632706202,5.93531805187993,0.0019326120981011,0.0300018209106992,0.00012658684894513,0.0590390466260276,0.000269617582690878,0.275447865444007,8.01006710191477e-05,0.863536894022003,0.000139014254746931,203730.432289477,55.656812861588,1.48241923019165,0.00088160790092421,0.527689704484988,0.000318236969688626,2.23628622227374e-06,1.387750144141e-09,6.27892992550761e-06,3.81383097865738e-09,5.7840347187767e-07,3.60860898281029e-10,1.62489735734608e-06,1.00024269096644e-09,2.55398638127076e-06,1.9591839545985e-09,8.11901738144639e-06,5.42739769550644e-09,2.06260178624012e-06,1.36147693105674e-09,0.315049318055077,8.41871088823332e-05,-0.0840705965971325,2.70144205563802e-05,0.149333909999242,0.000176744860335198,0.00500888642491999,2.7159985740699e-06,0.524903436876072,0.000231569627452323,0.167711406974346,8.63003950329309e-05,55.0630292004483,0.026736059629973,1.0662041646093e-08,6.08040520363624e-12,3.51627401639599e-06,2.04851564085929e-09,1.35676870868756e-05,7.6404725385474e-09,63.9760149286856,0.0380116598863497,0.195024053339857,0.0001223410284727,1.63384578585965,0.0012494742060533,2.70698620646822,0.00189747478631611,57.7847230584718,0.0783306038614374,2.47478265802253,0.000349208292534904,234982,978,234982
"I",289,4.1946069552674,0.021796172235671,1.52436925112195,0.0235059206765909,2.4581802137474,0.0126694747165453,5.87671474465024,0.0025583541886688,0.0304989683479865,0.000207089594250381,0.0597145315193526,0.000432615812287752,0.284304156236584,8.55909418997098e-05,0.861860404179787,0.000179605603131565,192169.127783945,75.6910895001098,1.57531120032286,0.000957733915669634,0.565736082167712,0.000352790767549614,2.5569523215372e-06,1.68041781577306e-09,7.11639556255321e-06,4.53478100222038e-09,6.70233203308431e-07,4.38074866351761e-10,1.86613239261549e-06,1.1902589110484e-09,2.92860290950683e-06,2.92215602650295e-09,9.14294174842324e-06,6.97989696714802e-09,2.33632238351705e-06,1.73285971307373e-09,0.324291672823489,0.000114346776933774,-0.0852659750561276,3.22007822497304e-05,0.16654395286043,0.000181825479956041,0.00542684542148252,3.00232364642184e-06,0.514420960663845,0.000198909102677384,0.164004996882096,8.05164009747171e-05,53.4943846684464,0.0245951722557749,1.2616484148735e-08,7.01202982862439e-12,4.13231854589971e-06,2.34483369795271e-09,1.57376578195817e-05,8.73953262439917e-09,61.7398133625183,0.0415476616425169,0.189360713498143,0.000135608454032878,1.71913312167084,0.00166883771824793,2.97141803682624,0.00236853135031762,76.6499391300669,0.0914133839855045,2.47626497761123,0.000360198898191434,222977,563,222977
"I",305,4.31838469828558,0.0189726324243243,1.69785844060508,0.0204527655803514,2.4315188526173,0.0101997293750197,5.79153781643604,0.00310231503133698,0.0283786519386785,0.000156673129701395,0.0559116654874623,0.000329710889501707,0.284952642339486,9.32548972971461e-05,0.859191559072793,0.000208450857071299,173781.135064087,88.2808285566419,1.60201035894921,0.00103421912361233,0.577642863646926,0.00038499596251305,2.93245178312162e-06,2.17854540817298e-09,8.12667248412197e-06,5.82924794376817e-09,7.23635030033681e-07,5.49082425608905e-10,2.00678188012033e-06,1.47886134091918e-09,3.28905393734266e-06,4.2132932134277e-09,1.03825214349121e-05,9.45518315549366e-09,2.49035426622497e-06,2.24307121817726e-09,0.324404742626743,0.000143109191166522,-0.0866325402615622,3.68461050077005e-05,0.172807365377533,0.000196556599307855,0.00564519962840699,3.35888475153209e-06,0.541523860920886,0.000297507600722298,0.171057553182358,0.000107960544624381,55.2638918231032,0.0338847375039435,1.342113467205e-08,9.07777656282528e-12,4.35129792608923e-06,2.99405687103776e-09,1.75630368500094e-05,1.1459796530879e-08,63.4767945500808,0.0664063408142322,0.196374194705468,0.000210597227048178,1.73884820727725,0.0021373373662418,2.94862796324278,0.00320406429419917,86.1104631929632,0.101907213234804,2.43842560781242,0.000348099807622603,219124,638,219124
"I",321,4.08074831962585,0.0488767010944137,1.29601630630023,0.0505325607301841,2.53407307830426,0.0281143976068426,5.58467928044407,0.005040852488335,0.0311847386727913,0.000462045128160631,0.0612978221968226,0.00090813204431669,0.276988462195266,0.000126526199203085,0.849748035991457,0.000329229286645585,160295.77515853,142.154659496638,1.65151136661415,0.00152158649986151,0.593285554588577,0.000564605879819678,3.19376139291579e-06,3.13479600660091e-09,8.8870824197254e-06,8.41915689106484e-09,7.9612559857376e-07,7.88256207587961e-10,2.21809598043429e-06,2.14688492711572e-09,3.6335555419815e-06,7.62824936985985e-09,1.14320735926909e-05,1.52938962955888e-08,2.78401031615655e-06,3.6847860233103e-09,0.322701236739913,0.000350897294409352,-0.086678278021828,5.2611929929785e-05,0.193129266477522,0.000311163460008192,0.00594440085778751,4.85982153977153e-06,0.553809263010132,0.000331624244594216,0.171241416937165,0.000119757811669891,54.8915916113979,0.0370984729419367,1.47442560398733e-08,1.35335221761908e-11,4.73391925406134e-06,4.3534201540917e-09,1.90029074807317e-05,1.73471022513608e-08,64.2587060191073,0.0900763488446231,0.198807279652017,0.000287246532420729,1.75521261743331,0.00423709633945418,2.92907508579249,0.00525234106570802,101.130907073951,0.122474714175257,2.43473364238303,0.000470407605588159,124676,109,124676
"I",337,4.19912837540231,0.0303332712938136,1.46800605669254,0.0374199899926237,2.47762409710303,0.018165778999857,5.40933090986494,0.00582955289854611,0.0296586377682482,0.000331004065734927,0.0580390664135537,0.000662807748357646,0.275450557541069,0.000133748677292244,0.843853200213583,0.00037663968731939,146006.928490127,137.642918015188,1.5776779151853,0.00151388221995265,0.560238371918165,0.000557291866689325,3.48596657700748e-06,3.7212584653657e-09,9.82174133203464e-06,1.02169094507451e-08,7.72846081386111e-07,8.27636287817755e-10,2.17726021069929e-06,2.26660523975945e-09,3.78469846104817e-06,9.112924058895e-09,1.1943657954988e-05,1.86132052880488e-08,2.62795153230492e-06,4.07469572781072e-09,0.323185869526069,0.000362532526277196,-0.0860656868845654,5.63301071028271e-05,0.173943041006767,0.000356072121849139,0.00570080290843116,4.67169681019225e-06,0.535220976473929,0.00025820140630826,0.161803165312052,0.000104149062560389,52.1332595816685,0.0328373099205515,1.48590232096608e-08,1.3576218479534e-11,4.78972366882891e-06,4.3664741678952e-09,2.16425800972873e-05,2.00378737238152e-08,61.8448232017634,0.0940602454099444,0.190641864063386,0.000289854727153167,1.66727325400609,0.00480348941952398,2.85356161241157,0.00520543632644353,109.122151847852,0.155722071440444,2.43345570691884,0.000454403509892242,125372,205,125372
"I",353,4.40403818271377,0.0383774534632583,1.66745251484893,0.0573468947039413,2.55689510974017,0.0198469633122366,5.55895114582585,0.0065027514577452,0.0299800184809349,0.000412062699626556,0.0596220631321723,0.000820051028454374,0.27167244420736,0.000176206586144509,0.853146780488324,0.000411418555212596,136602.481766005,146.458529065299,1.62044980412175,0.00184274729794996,0.568386483769928,0.000675101898261965,3.67719027166328e-06,4.71236675227806e-09,1.04875394504027e-05,1.29513007618996e-08,8.24916754016612e-07,1.04120967869363e-09,2.35250847542409e-06,2.85930145604242e-09,4.08567573600896e-06,1.13266945265713e-08,1.39092239044824e-05,2.98793807561477e-08,3.04202575428815e-06,6.17433792421451e-09,0.315026539745006,0.000454879636277578,-0.0853173528502934,7.49642919488932e-05,0.170245539235604,0.000513122018080388,0.00569206182558241,5.59949199128098e-06,0.529484666364411,0.000319755992356308,0.161242723168551,0.000130502426059268,52.5135815361252,0.0420482839193714,1.58092195728352e-08,1.6798883431207e-11,5.15637888058367e-06,5.53995895793121e-09,2.29498533854626e-05,2.48956326991819e-08,60.1698567496552,0.110377994488819,0.183501399789007,0.000338817476430067,1.74957328939866,0.00661109254536058,3.00819492731876,0.00658706155193823,106.890296554033,0.157167620435971,2.43082390694822,0.000534980870289735,94201,88,94201
"II",1,4.16389508869337,0.0371882578327086,1.34120628024465,0.0327073765493854,2.60260857188183,0.0255863182864308,5.8493217207049,0.00354351642902293,0.0297118809101158,0.000376231182838882,0.0588931600036828,0.000791800390374546,0.250318491329591,0.000155518137282356,0.876780754557808,0.000207496917555248,150993.524684403,149.503460019434,1.26820285176442,0.00178332751458202,0.431256304083303,0.000612306680125032,2.70203370296078e-06,4.37823532250172e-09,7.93735906514877e-06,1.26552499007563e-08,5.49117842764937e-07,8.96703238320508e-10,1.61474148752693e-06,2.61657506095022e-09,2.88149980357691e-06,5.70751279323944e-09,1.02624802558184e-05,1.70524260231555e-08,2.05898203493319e-06,3.262274344593e-09,0.281757497855815,0.000172763369918118,-0.0852614132711574,5.45955586720521e-05,0.156643620885461,0.000249827510764011,0.00459396348888234,6.21022308748605e-06,0.494257837000235,0.000460366661825939,0.140636099067694,0.000132712202551331,45.9033343582215,0.0399122280212624,1.20436467898702e-08,1.88106479618124e-11,3.95537152610966e-06,6.31248438910841e-09,1.95276970016863e-05,3.15518932300602e-08,52.6115735949927,0.0512087801202134,0.161659844245622,0.000171630547101224,1.48678569784265,0.00237105296565617,2.63272419540816,0.00422585776615742,69.0196355543607,0.230343896440305,2.45411141279662,0.00129137183553853,59171,138,59171
"II",17,4.23601189337739,0.036384805643221,1.24782286475011,0.0369381699004603,2.77660688785238,0.0264341482877851,5.69862590444045,0.00502892454545101,0.0319234190184042,0.000387827238605953,0.0636311647131902,0.000793426981535123,0.250238656354618,0.000190645989557478,0.865701382912329,0.000310715096835305,151049.211046642,152.668027094535,1.3336737290466,0.0020530504181267,0.449448181621167,0.000698817771077597,2.75549797888349e-06,4.8687341759503e-09,8.16126372793346e-06,1.41082267481846e-08,5.76344304775924e-07,9.72798503343771e-10,1.70899002061124e-06,2.84474855006495e-09,2.94786040287682e-06,7.30575088172576e-09,1.04233756982041e-05,2.07362606671974e-08,2.151137265987e-06,4.00878374319837e-09,0.284717460380889,0.00022357283468301,-0.0836292169040833,6.63589051425494e-05,0.148101631165626,0.00031600727131262,0.0045583914121375,6.76709436525331e-06,0.576816611954509,0.00080626231047853,0.167232645851947,0.000231953425873903,56.3445069022375,0.0784906368811992,1.08379405449779e-08,2.03773266128273e-11,3.65996023895006e-06,6.98901933166958e-09,1.76354268091848e-05,3.6639130621441e-08,65.795731645509,0.122365813999741,0.195890060511634,0.000358343810049812,1.49730401988077,0.00315148918443966,2.33162963381715,0.00559545784568343,79.337274973547,0.265723517582548,2.46136534929291,0.0013561336509637,52904,109,52904
"II",33,4.33755778453567,0.0256874047254317,1.38242121531882,0.0286891520015356,2.77267680317164,0.0184428065378022,5.68427843156131,0.00498379728417475,0.0318876248890195,0.000267299103783796,0.0633113157977773,0.000538150587988793,0.251918951665585,0.000168929830812583,0.859786715033918,0.000304911388489238,160946.645344492,146.675709693056,1.30645185062412,0.00189626736147837,0.439693731469168,0.0006437491177917,2.52766278180553e-06,4.23489665254739e-09,7.50094370513894e-06,1.23455297111068e-08,5.26296316032115e-07,8.77183938909806e-10,1.56290684594751e-06,2.57642124108881e-09,2.72703149481399e-06,5.6937737207188e-09,9.46860090789838e-06,1.66918732472828e-08,1.94940725293444e-06,3.26969094781077e-09,0.288730119993581,0.000194980686039068,-0.0810907676443765,6.30126740174453e-05,0.143180006489309,0.000266829935870218,0.00425643907092876,5.70318361229439e-06,0.517542747775782,0.000471820357674214,0.153964874744285,0.000151429101570404,52.9216675536863,0.0493186862405774,1.01053859598391e-08,1.71322717586026e-11,3.49258574423897e-06,6.06842572928992e-09,1.67929544465112e-05,2.99174723424685e-08,62.0541601848526,0.0659406346249539,0.180938255511348,0.000201273705167182,1.46092042974046,0.0024455001341373,2.37949689608979,0.00401703734240639,72.4964184350758,0.309193919611529,2.45572565497587,0.00127565426727723,56781,176,56781
"II",49,4.12926231554853,0.0464553702883134,1.31882171659935,0.0365104280975093,2.57564597595029,0.0301435476218356,5.75065046795235,0.00492904213565407,0.0297163064871741,0.000377105298999668,0.0589669938312798,0.000767982099313475,0.256188969589812,0.000174000889747165,0.861097898186464,0.000302276936789666,167796.406440138,191.702641893205,1.23360440599512,0.00186889569731692,0.414658623749048,0.000634530274809105,2.37491393598969e-06,4.32945507797092e-09,7.05755669559001e-06,1.26704978150233e-08,5.03260602489523e-07,8.60228379823969e-10,1.49652766225978e-06,2.5258409058154e-09,2.49569063157329e-06,5.9830841412243e-09,8.82272185949465e-06,1.73950692320917e-08,1.8560724537107e-06,3.18390172571297e-09,0.292942095587881,0.000213152374868657,-0.0824763170277993,6.1034994653836e-05,0.138687196659279,0.00026721520898576,0.00399885133578317,5.50908171155972e-06,0.539372362144663,0.000604010051702627,0.158399104845216,0.000188236208312931,55.2085113145041,0.06290208415217,9.45064979453391e-09,1.6900855737306e-11,3.31324134139987e-06,6.04887810665634e-09,1.5722870173387e-05,3.10170348405004e-08,65.8765098657401,0.0953612717780517,0.189333373455942,0.000283952736766165,1.36238634966738,0.00252812984605659,2.18974232635953,0.00439265744978484,73.5522881113059,0.255293460901396,2.47245262282181,0.00130344966798762,58403,123,58403
"II",65,4.24957143899166,0.0445193123063739,1.41646707178602,0.0388310649446413,2.62912916775906,0.0262005371183781,5.37625392745997,0.00651781486054824,0.0297229509574897,0.00033538471927997,0.0591340449525777,0.000693714289598039,0.261161120467251,0.000208820313889356,0.841033387217236,0.000399855816814498,147062.01503547,148.043360497847,1.25917848209642,0.00247696831310652,0.426235940135899,0.000848659244836837,2.54124733706766e-06,5.22507072420994e-09,7.50598944515713e-06,1.52606368664286e-08,5.25982433993471e-07,1.1124920596748e-09,1.55364148824284e-06,3.24828702453502e-09,2.85542713736804e-06,8.1033203572228e-09,9.44510625076109e-06,2.16858838921728e-08,1.92187065565917e-06,4.48471911674654e-09,0.305816549535644,0.000268762536016935,-0.0800028601252322,6.96556227235221e-05,0.142989423238209,0.000321933151416325,0.00387096637456764,6.91641863151744e-06,0.470458097149209,0.000512149603148716,0.146680792011731,0.000197577821756214,51.3149671898664,0.0648893414285384,1.03239853735364e-08,1.98080698950545e-11,3.63315688356775e-06,7.06590309572937e-09,1.76211154147073e-05,3.44304927255778e-08,61.0215455317474,0.103545855321413,0.174366825507455,0.000315943452453841,1.34554223054255,0.00377963087164849,2.40012708978991,0.00597347202070285,110.683462843329,0.372870312239528,2.39230400481851,0.00124025252915545,47702,132,47702
"II",81,4.16410571077596,0.0718995426192222,1.18058724021134,0.0611588617732437,2.78001008863034,0.0426642238919913,5.86735625781758,0.00537010896987209,0.0332305626538785,0.000595516150606384,0.0663434273522833,0.00121763080389966,0.260267948537967,0.000216140053168981,0.866146655507789,0.000338653033029737,143103.968188411,196.171658468133,1.2780052971937,0.00266778798154137,0.438168148738984,0.000928251925551478,2.71971270947672e-06,6.1959758813928e-09,7.9344347042517e-06,1.78783112783832e-08,5.60740462278686e-07,1.22752885462863e-09,1.63574381756783e-06,3.53585698342251e-09,3.05543893251553e-06,9.79397900836664e-09,1.0368047379564e-05,2.58987362496496e-08,2.0686890609047e-06,4.8200960890282e-09,0.294757621488084,0.00026470755638627,-0.078658311479782,7.62580792072069e-05,0.154149315031804,0.000332098923678322,0.00403230136082157,7.49716599458807e-06,0.471485240554706,0.000542909848674284,0.147374972478383,0.000201645345387507,50.4821841951153,0.0648993593100517,1.11929361866494e-08,2.25625836239702e-11,3.85359847331619e-06,7.85514093915732e-09,1.87202073175469e-05,4.0286091376388e-08,58.0013760594741,0.106143314936272,0.169453720317164,0.000329138085525763,1.43044227501687,0.00421111369395508,2.53901054079883,0.00710569716333172,122.077173318813,0.307538501176009,2.39340583226026,0.00134912202711332,43366,46,43366
"II",97,4.29902612246,0.0461841823607036,1.33289629974208,0.052385912152315,2.74358519093021,0.0321852219426615,5.66045908636566,0.00718790463836926,0.0318675860762596,0.000415290257485521,0.0634974921633909,0.00084869205241051,0.26506691311822,0.000261774854969065,0.855226918723107,0.000465166807816742,142271.524792114,168.01248901891,1.2059233755324,0.00239877386942319,0.416824281561342,0.000839337560221995,2.62180529509095e-06,5.18851851721035e-09,7.58877080085773e-06,1.48840770951289e-08,5.87617145135806e-07,1.20061226987408e-09,1.70040732504177e-06,3.43633606155562e-09,2.94422558607837e-06,9.2601805326643e-09,9.84019102329563e-06,2.3314793369539e-08,2.18517934028289e-06,5.32632526633438e-09,0.303744429947187,0.000352064048544705,-0.0815974739441199,8.48797965224023e-05,0.160478962654036,0.000384760539993321,0.00395125369592079,7.16706347692921e-06,0.535858909156673,0.000865201978578988,0.166625549598592,0.000279772206658345,55.7881671585074,0.0941910847476342,1.12903547939279e-08,2.55022899150164e-11,3.78219308513465e-06,8.60041765002753e-09,1.69559659665433e-05,3.88902812840307e-08,67.877204636484,0.171844037351836,0.202321003554165,0.000512580928500925,1.38151019055958,0.00458166628503708,2.18746517187778,0.00743580067251498,155.465509108198,0.328558473059343,2.38450357827606,0.00115816295436347,45995,91,45995
