"year","georeg_agg","doymin","mean_pai","median_pai","sd_pai","se_pai","mean_tocpai","median_tocpai","sd_tocpai","se_tocpai","mean_uspai","median_uspai","sd_uspai","se_uspai","n_used"
2019,"NOA","193",4.17830709585615,4.40771389007568,1.41647703686049,0.00336326343486879,1.80262934533394,1.83601224422455,1.05878198347616,0.00251395726005965,2.37478195790612,2.34894800186157,0.956169868948963,0.00227031647818803,177377
2019,"NOA","209",4.00618909762716,4.22664546966553,1.41713114780299,0.00388846599852231,1.52240527716869,1.48934978246688,1.02709055507282,0.00281823365959865,2.48321014001325,2.49390888214112,0.978308025688522,0.00268437928265772,132820
2019,"NOA","225",3.98733553172468,4.24787306785583,1.48225417905309,0.00419248146578806,1.54307181982729,1.51673990488053,1.00669431012716,0.0028473842722566,2.44203923759533,2.46069693565368,1.01187607613161,0.00286204063702907,124998
2019,"NOA","241",4.17632285297858,4.38870978355408,1.37291592657365,0.00261461791795763,1.75286139727824,1.76785862445831,1.04384977018116,0.00198793550278273,2.42340249006204,2.40388268232345,0.948124182035308,0.0018056331249541,275722
2019,"NOA","257",3.96895324477119,4.23788785934448,1.47690225485877,0.00309127611580732,1.55314615856096,1.52841591835022,1.04372994691336,0.00218461136858015,2.41499090732319,2.4260790348053,0.996717452896575,0.00208621040844855,228259
2019,"NOA","273",4.05725128855804,4.2984619140625,1.41030250429149,0.00262211854474538,1.62937657467206,1.61947083473206,1.03012590144284,0.00191527152605662,2.42548117618317,2.42086172103882,0.968296186411196,0.00180031403154217,289281
2019,"NOA","289",3.93573946645439,4.17236566543579,1.41154177171443,0.00291794736977006,1.45065378275327,1.38049578666687,1.02302159195928,0.00211479619186182,2.48151979110589,2.49330234527588,0.992479590888157,0.00205165958940424,234009
2019,"NOA","305",4.08241875174112,4.33193111419678,1.40393544739774,0.00291376402728294,1.65102831838881,1.64504313468933,1.07056823109356,0.00222188506337259,2.43067263162972,2.4148343205452,0.978435877923551,0.00203067118889332,232159
2019,"NOA","321",3.99580817668539,4.23191595077515,1.36761111457027,0.00366441128065435,1.48237607312624,1.44138443470001,0.993346995252386,0.00266159867832802,2.5111534428021,2.51504147052765,0.975537572898301,0.00261387966852987,139289
2019,"NWA","97",3.41836197365652,3.60581207275391,1.1214463432731,0.051293761821089,0.753749210367254,0.646501123905182,0.638328499048857,0.0291964659657833,2.66461276328927,2.74508851021528,0.920987513192354,0.0421249883467507,478
2019,"NWA","113",3.91875014097299,4.15387773513794,1.45874061775794,0.00330609383850407,1.52869662622545,1.51957780122757,0.924275790366533,0.00209478125062831,2.38967975618539,2.40605503320694,0.966508736975309,0.00219049811959419,194682
2019,"NWA","129",4.02895114088868,4.25330495834351,1.4869091214817,0.00397021853044502,1.67973557352934,1.69743406772613,0.943120133882055,0.00251823933142803,2.348290722982,2.35062956809998,0.947859813800039,0.00253089482245092,140262
2019,"NWA","145",3.99247541517126,4.2272310256958,1.40704127369716,0.00357423431946321,1.51443172459906,1.51712036132812,0.878083250405942,0.00223054955644622,2.47650350718273,2.49878823757172,0.95968483743204,0.00243783785588961,154970
2019,"NWA","161",3.95171720769005,4.20000147819519,1.5158070434703,0.00341176529414882,1.58778574253334,1.58693879842758,0.928401977873808,0.00208963908749052,2.3632789619814,2.38370931148529,0.987259316590326,0.00222211467295768,197392
2019,"NWA","177",3.91350825780786,4.17488670349121,1.54723326688961,0.00344458720200448,1.5293485349418,1.52257418632507,0.936625694112846,0.0020851987531883,2.38373214341571,2.41768527030945,1.01030244255355,0.00224922443063144,201761
2019,"NWA","193",3.98005643141213,4.22954511642456,1.48687566205958,0.00398348553109151,1.62113720026255,1.63461446762085,0.93188199222563,0.00249660313060311,2.35856313340375,2.37739670276642,0.979305079170647,0.00262365422539573,139323
2019,"NWA","209",4.05015411051907,4.29687213897705,1.51384821968594,0.00284553411749953,1.67827040025651,1.69585525989532,0.92892886639685,0.00174607912978936,2.37164694563785,2.39168953895569,0.963546664671957,0.00181114914459241,283033
2019,"NWA","225",4.05387147842852,4.23582458496094,1.35693712539418,0.00534961553712781,1.64647182727519,1.66556656360626,0.875876343011429,0.0034530720734872,2.40692624307161,2.41830146312714,0.915961357625627,0.00361110402130042,64339
2019,"NWA","241",3.95328494780503,4.17552518844604,1.45229194217388,0.00291577276191649,1.58639312925371,1.59037232398987,0.898686918577394,0.00180429758135014,2.36670222856509,2.38937735557556,0.933850673706214,0.00187489600335738,248085
2019,"NWA","257",3.76950413258188,4.01343679428101,1.4260416603178,0.00362589423171488,1.40051636708989,1.37697345018387,0.89721500969419,0.00228128449454499,2.36875309468671,2.40153431892395,0.950186365012813,0.0024159709746392,154680
2019,"NWA","273",3.74800322643015,3.9601423740387,1.39092413095938,0.0039535316495406,1.33526595304552,1.28639715909958,0.887966822456673,0.00252393704170122,2.41038221551893,2.44014923274517,0.950637537667313,0.00270207088133323,123776
2019,"NWA","289",3.73391831519168,3.94457721710205,1.33191237874615,0.00652592511352821,1.19728057347297,1.11760246753693,0.861545208224642,0.00422128332201997,2.53410899739208,2.56884407997131,0.947803039754124,0.00464391784212755,41655
2019,"NWA","305",3.80574314181432,4.03093552589417,1.39738662910078,0.00445059187783268,1.40080237135888,1.36596858501434,0.894030072093748,0.0028474316946621,2.40466922933507,2.42459350824356,0.978609135030027,0.00311681089344629,98582
2019,"NWA","321",3.89215690842383,4.14962983131409,1.41858145697314,0.00399859081785208,1.43384679697119,1.43229967355728,0.882395855853532,0.00248723113472466,2.4552807521925,2.49410903453827,0.955635345815775,0.00269367310577091,125862
2019,"Southern","97",3.39425630125806,3.68004035949707,1.57978231939096,0.00747487366051304,1.09190476399642,0.968298554420471,0.876433492852498,0.00414691919924778,2.3002746490909,2.36674582958221,1.11703042505833,0.00528532393341328,44667
2019,"Southern","113",3.48111506784734,3.77519118785858,1.6364106061731,0.00323102363809598,1.2157973081574,1.09700083732605,0.920778601063375,0.00181803846434738,2.26477433803225,2.33859460055828,1.120096302789,0.00221158284944063,256510
2019,"Southern","129",3.44812239302318,3.74756062030793,1.63016654795721,0.0032876686337689,1.12569537248035,1.0077560544014,0.882688921905557,0.001780179261782,2.3213404057401,2.4127801656723,1.13161645753584,0.00228220848818137,245860
2019,"Southern","145",3.60475184967651,3.90156936645508,1.60837988162022,0.00352832835985202,1.240000049648,1.1481204032898,0.908760436780917,0.0019935621292251,2.36328696760233,2.44571948051453,1.0990292140466,0.00241095775229433,207797
2019,"Southern","161",3.72291805703114,4.01834344863892,1.63876495433112,0.0022810533004023,1.37563779903072,1.29722076654434,0.955976233734527,0.00133065619770735,2.34710190456355,2.41491454839707,1.08435196641236,0.00150934679512488,516134
2019,"Southern","177",3.64867560519954,3.9528067111969,1.66529834392593,0.00234611202465107,1.34213160432522,1.26588726043701,0.954858958663588,0.0013452280745594,2.30627923609292,2.38931107521057,1.09458619663616,0.00154207913994023,503833
2019,"Southern","193",3.63404718608881,3.92418193817139,1.666612106453,0.0031494939766129,1.30196747844911,1.20670878887177,0.951131848787745,0.00179740925745289,2.33177967568616,2.42003554105759,1.11081617435854,0.00209917402898996,280019
2019,"Southern","209",3.58313621998008,3.84172570705414,1.5883610674742,0.00219342954620502,1.28988208086358,1.20664393901825,0.905648188758686,0.00125064479126855,2.29320310075336,2.36459922790528,1.0573808661561,0.00146017834415117,524386
2019,"Southern","225",3.68359042588068,3.93433928489685,1.55623483231398,0.00278615639266507,1.34105809029728,1.26533269882202,0.926789669441195,0.00165924891832043,2.34242454061512,2.3999400138855,1.03548049706659,0.00185384014448022,311989
2019,"Southern","241",3.54710339550638,3.79480183124542,1.54692812642022,0.00225665705895502,1.26143571544939,1.16587913036346,0.904218092631926,0.00131907236459309,2.28558071229098,2.3466626405716,1.03612920155361,0.00151150414601759,469904
2019,"Southern","257",3.47846709550846,3.72761845588684,1.55939974107555,0.00312415888743747,1.17555451919427,1.05345439910889,0.901513359117484,0.00180612507418266,2.30229080748846,2.37208187580109,1.05639962983155,0.00211642993473089,249143
2019,"Southern","273",3.38806033809272,3.63178312778473,1.54220476494292,0.00313162716468978,1.10454259701302,0.972330749034881,0.868482949548695,0.00176355621426008,2.28159411380236,2.33433610200882,1.07282997429374,0.00217850675018246,242518
2019,"Southern","289",3.54487548588449,3.79411029815674,1.47394109875318,0.0027981168768427,1.17166931861842,1.0674090385437,0.867888866047121,0.00164759262453878,2.36944660435668,2.42572440207005,1.03317952718562,0.00196137896844856,277478
2019,"Southern","305",3.54653607654046,3.81229448318482,1.48829258735043,0.00317310815109853,1.24116376319915,1.15738600492478,0.872621777792007,0.00186046970835711,2.30473656931528,2.35540270805359,1.05150501023471,0.00224185697574202,219992
2019,"Southern","321",3.59827541084069,3.91251742839813,1.56420947969875,0.00378551290818015,1.22351701632102,1.12617659568786,0.899660890715116,0.00217725180609622,2.37297724926456,2.433842420578,1.093002382193,0.00264515378545087,170742
2019,NA,"97",5.10792326927185,5.10792326927185,1.28140075052035,0.90608716011047,1.74005877971649,1.74005877971649,1.09810697233217,0.776478886604309,3.36786448955535,3.36786448955535,0.18329377818818,0.129608273506165,2
2019,NA,"113",3.96571062140319,4.14582681655884,1.3543162349923,0.111702120405812,1.07096802918431,0.969985604286194,0.727440136359573,0.059998251220934,2.89473130058523,2.97764301300049,0.978530724581414,0.0807078538924855,147
2019,NA,"129",2.68001216824632,2.82957339286805,1.5962962026916,0.0806251335503974,0.590236484421606,0.390160024166107,0.638986866243258,0.0322737104435535,2.08922711005319,2.16783433407545,1.21744320598592,0.0614901676187237,392
2019,NA,"145",3.27644530162215,3.33725607395172,1.14295484227703,0.0903585141078481,0.889539600469288,0.672961592674255,0.744842281334715,0.0588849526653405,2.38654052137572,2.44650039076805,0.828155353867946,0.0654714293671361,160
2019,NA,"161",3.51397834333692,3.68780899047852,1.40567793512041,0.060323414077578,0.938693315100628,0.645544648170471,0.91155344463568,0.0391185025536382,2.57528502823629,2.62582993507385,1.09462569541315,0.0469748848115111,543
2019,NA,"177",3.24071702514844,3.41226899623871,1.52032532501617,0.0921832632403408,1.25177715441489,1.23787766695023,0.886866279730061,0.0537741668694944,1.98893987073354,1.98485150933266,1.04668357306565,0.0634645136521847,272
2019,NA,"193",2.71863306771913,2.90467357635498,1.53775206194382,0.0681596618028403,0.562741515192197,0.307411074638367,0.691889318743012,0.0306674548762491,2.15589155252693,2.33751290681539,1.26714607017633,0.0561652620961804,509
2019,NA,"209",2.07180033328733,1.48243093490601,1.83533852618248,0.0732963605399654,0.77201693027393,0.303515702486038,0.917735208597827,0.036650813879836,1.2997529365793,1.11010301113129,1.24379544837814,0.0496724055653739,627
2019,NA,"225",3.01199220626482,3.35193741321564,1.60073163455062,0.0956620122740752,0.630192492700632,0.56250149011612,0.609359489663693,0.0364161947707726,2.38179971356419,2.65249520540238,1.21054030716534,0.0723436203938229,280
2019,NA,"241",3.13519757652728,3.19032263755798,1.81468922288986,0.0924851265777947,1.18684070517472,0.997405230998993,1.0379028174654,0.052896425590644,1.94835187106472,1.9296772480011,1.11085304382069,0.0566143133883153,385
2019,NA,"257",2.34551262992434,2.4361823797226,1.29949790820868,0.129949790820868,0.547660467799869,0.337890312075615,0.580659571301962,0.0580659571301962,1.79734997794207,1.67861017584801,1.06742571700475,0.106742571700475,100
2019,NA,"273",2.85049118201162,3.32971572875977,1.96879218412028,0.0973505081059762,0.673731244586164,0.458512544631958,0.722510929125414,0.0357258661578386,2.17508447768701,2.51010283827782,1.49068016010138,0.0737093900411893,409
2019,NA,"289",3.24878232047406,3.59429931640625,1.78308952986884,0.0877400997985432,0.919670217661763,0.746939897537231,0.874999235369463,0.0430558976141893,2.32736361559117,2.54436850547791,1.29782525237235,0.0638618057347886,413
2019,NA,"305",3.17933493184192,3.36194741725921,1.45164395525192,0.0775936332590583,0.925942502969577,0.680814921855927,0.9245742068098,0.0494205701504364,2.2530212578066,2.3128696680069,1.13141152390483,0.0604764897985665,350
2019,NA,"321",3.67319306475391,4.06425714492798,1.64414092553495,0.180467912010108,1.43435480310974,1.47574698925018,0.922038053040775,0.101206824574356,2.23704954510532,2.40122789144516,1.09960696552733,0.120697544850617,83
2020,"CA","1",3.909181271942,4.1487865447998,1.43587094747813,0.00552646517354874,1.15566145408451,1.06537580490112,0.916644614585157,0.00352803610096236,2.75272659568517,2.81053256988525,1.03591561574362,0.00398709339665751,67505
2020,"CA","17",3.99659563460901,4.21258568763733,1.35179076357684,0.00438431180260373,1.35347314059783,1.31550723314285,0.949102690697961,0.0030782590330027,2.6416701129133,2.66323620080948,0.95103655126786,0.00308453119282924,95064
2020,"CA","33",4.05802662765797,4.31688022613525,1.38184723430128,0.00434412152185806,1.45267317135423,1.47731983661652,0.910887609283102,0.00286356289556232,2.60340915829221,2.63920998573303,0.948932331689968,0.00298316431987197,101185
2020,"CA","49",3.89095737121828,4.1096305847168,1.28457272031081,0.00614037971803138,1.26932540091032,1.23067021369934,0.878768816356224,0.0042005984803154,2.62041529827912,2.66021990776062,0.924506364986442,0.00441922831070251,43765
2020,"CA","65",4.0655167083919,4.29915714263916,1.37751129182304,0.00387679283700624,1.42552977358958,1.42073428630829,0.909861416666051,0.00256066447058382,2.6390156132844,2.67018687725067,0.97294638304919,0.00273820736787163,126254
2020,"CA","81",3.80829339507009,4.03105974197388,1.34967714529264,0.00503225672072142,1.15466670349155,1.05582702159882,0.907702602939658,0.00338435939290431,2.65314418954846,2.6856877207756,0.992394618529779,0.00370013266218674,71934
2020,"CA","97",4.11744918067737,4.34014701843262,1.37924453334255,0.00416547641856266,1.50648749478619,1.53710061311722,0.96159220365607,0.00290411856039473,2.61009393062601,2.61625492572785,0.935214310210691,0.00282445430183733,109636
2020,"CA","113",3.99383737267032,4.24359703063965,1.40180970998,0.00361828738369034,1.35803109150635,1.34987103939056,0.927152369260597,0.00239312347215948,2.6351010854543,2.66751919686794,0.994324819400526,0.00256650594136519,150097
2020,"CA","129",4.18770708404076,4.41170287132264,1.42448948122987,0.00397193028771869,1.59227007255451,1.63380110263825,0.954410798515692,0.00266120122858143,2.59398540592025,2.61039531230927,0.953961152166367,0.00265994747137424,128622
2020,"CA","145",3.77210614250219,4.04490494728088,1.43523457774612,0.00447776773419369,1.15728133371803,1.09706908464432,0.834842221400527,0.00260461224951837,2.61083422627563,2.70259404182434,1.04574794519496,0.00326261398638186,102736
2020,"CA","161",4.04941919074231,4.32690858840942,1.50983586484203,0.0025940244216678,1.49392160360684,1.52491009235382,0.923422002936855,0.00158651631140993,2.5519194668083,2.58834862709045,1.014059987502,0.00174223995724963,338775
2020,"CA","177",3.89202188927307,4.12747502326966,1.39111413997198,0.00304828565505017,1.29413018373878,1.26730795949697,0.873572193818342,0.00191421933725782,2.59368780104776,2.64102494716644,0.96508597132567,0.00211474934928161,208264
2020,"CA","193",4.12774342997281,4.3698558807373,1.45378160720228,0.0028076009101348,1.5297809996843,1.56222653388977,0.924208681866492,0.00178486859615483,2.59224187166151,2.61610984802246,0.978089066414858,0.00188892453959706,268119
2020,"CA","209",4.20038737739153,4.4364972114563,1.38571627185257,0.00252575411328722,1.66800529694022,1.72125309705734,0.917462304625245,0.00167226454416617,2.52937535063001,2.54107463359833,0.911144519399837,0.0016607490757084,301000
2020,"CA","225",4.22261197293376,4.44281816482544,1.3353660221325,0.00223246991806317,1.62804029984334,1.68322241306305,0.91804034288516,0.00153478328420143,2.59304968160845,2.59883642196655,0.914217974950525,0.00152839303516977,357791
2020,"CA","241",4.29237006827998,4.49122714996338,1.28789161046025,0.00257959868950165,1.71149253161739,1.77561283111572,0.891373820229857,0.00178538839747493,2.5807104243426,2.57748258113861,0.883865351009153,0.00177034921467058,249261
2020,"CA","257",4.1428832006815,4.34031772613525,1.23715318854791,0.00305425236803556,1.53565786689315,1.55643844604492,0.886727096501484,0.00218912933285956,2.60660472670141,2.60566210746765,0.877723320199442,0.00216690103862216,164073
2020,"CA","273",4.22863037146201,4.40779662132263,1.2805982636905,0.00286100248657465,1.68782666713433,1.74782943725586,0.937873914484572,0.00209531722595116,2.54023321962833,2.52609974145889,0.860561584800605,0.00192259266920277,200350
2020,"CA","289",3.87800664381774,4.08658647537231,1.3142377847944,0.00386011623938786,1.23086698363383,1.16970992088318,0.916694595622161,0.00269247143558102,2.64655205114726,2.66584157943726,0.973828928002263,0.0028602836586039,115917
2020,"CA","305",4.10495810997945,4.30728363990784,1.32572854143387,0.00334562391388398,1.54252246938949,1.57888674736023,0.93977173695179,0.00237161884840889,2.56202063100562,2.56787931919098,0.915495012279798,0.00231035382463143,157020
2020,"CA","321",3.77308112679947,3.97247219085693,1.24534000758658,0.00545907796034179,1.06519467689879,0.980503380298615,0.82055834528819,0.00359700318840505,2.70550963904409,2.75276777148247,0.936604338755815,0.00410570291817024,52040
2020,"CA","337",3.82462302234618,4.0385479927063,1.34658600403629,0.00413201238532657,1.17759515419782,1.08680498600006,0.91259834897434,0.0028003170012815,2.64494557967847,2.67688953876495,0.973305728480345,0.00298659819182384,106205
2020,"CA","353",3.94703508303807,4.18041443824768,1.4107154701372,0.00514489736006054,1.44511017365578,1.45514714717865,0.978904650527362,0.00357007777887301,2.50055922769093,2.52166736125946,0.942030784992804,0.00343559831971919,75184
2020,"NOA","1",3.94004629070822,4.23853445053101,1.58145458195688,0.00464061096353564,1.45741636402392,1.40797567367554,1.02801129352197,0.00301659025417814,2.48180621784539,2.51711916923523,1.06524506191329,0.00312584880373238,116135
2020,"NOA","17",3.81685959198466,4.12116527557373,1.50576725944235,0.00381040869173055,1.3192016758757,1.23938417434692,0.96835547312789,0.00245046509568674,2.49641563560628,2.53824102878571,1.06652898591269,0.00269889738432042,156161
2020,"NOA","33",4.03045637925932,4.32428526878357,1.48576829032341,0.00348009505032063,1.55496639592979,1.54256188869476,1.01191782676219,0.00237020149318151,2.47502668367061,2.49073848128319,1.03531437455021,0.00242500291186974,182272
2020,"NOA","49",3.90426881086989,4.18841981887818,1.50587427082371,0.0039609073861993,1.47360667654015,1.42003619670868,1.02948474038971,0.00270785801390881,2.42874903046029,2.45445138216018,1.04582371275236,0.0027508344811797,144540
2020,"NOA","65",4.01218555258382,4.26303625106812,1.43694726241398,0.00328887195309891,1.5615119956487,1.53702366352081,1.03463237444608,0.00236805726075666,2.45017499400977,2.4518273472786,1.00488328503811,0.00229996781283932,190892
2020,"NOA","81",3.8281785638221,4.07079792022705,1.38036890433829,0.00415284261767484,1.29783687469611,1.21145260334015,0.947270123740751,0.00284986406746572,2.52980896350311,2.55812698602676,0.997449363424768,0.00300082841071294,110484
2020,"NOA","97",3.6944458680481,3.98719143867492,1.46376711883244,0.00609850030106988,1.24812202447005,1.12626218795777,0.961759416749671,0.00400698308982582,2.44549189386438,2.486800968647,1.05880320804199,0.00441129712502921,57610
2020,"NOA","113",3.73149721951422,3.98509359359741,1.44376839875081,0.00653262118197947,1.21229616389597,1.10805547237396,0.928527302006823,0.00420130896782633,2.51833268283217,2.56911891698837,1.02544394361585,0.00463982785105528,48845
2020,"NOA","129",3.79987105948219,4.07328701019287,1.47017495614826,0.00505743589996907,1.31854399580542,1.2355437874794,0.982767947554286,0.00338074450153995,2.47926512497047,2.51992529630661,1.0510307439543,0.00361557010219514,84504
2020,"NOA","145",3.83716774107977,4.06899905204773,1.32622443300944,0.0051830956180254,1.29300116977823,1.19768351316452,0.949003426989864,0.00370885604389045,2.53959689559799,2.54768234491348,0.983989035714749,0.00384558535663914,65472
2020,"NOA","161",3.89873000709713,4.1374659538269,1.39417348734338,0.00358737338645428,1.32943970916861,1.24902707338334,0.964311605044155,0.00248128788819263,2.56501249634908,2.58175707422197,1.02224824104856,0.00263036570956114,151036
2020,"NOA","177",3.94025982813445,4.19480276107788,1.392277724535,0.00341520594561887,1.47497792697525,1.43364918231964,1.01684354389758,0.00249427973721479,2.46024701463583,2.46509206295013,0.98807504118821,0.00242371166033746,166195
2020,"NOA","193",4.07482759497446,4.36207628250122,1.47275761036962,0.00334269885733378,1.58764851225642,1.58419001102448,1.02368479003756,0.00232344409822452,2.48022670280702,2.48428606987,1.03490249635501,0.00234890478084141,194119
2020,"NOA","209",3.93014731013267,4.2286810874939,1.49092709279637,0.0037843348928217,1.48074294170574,1.43629169464111,1.03866385863629,0.00263638101496823,2.44581546653186,2.45181083679199,1.04110846560434,0.00264258602089585,155215
2020,"NOA","225",4.06539437721709,4.31212615966797,1.38249853368721,0.00364017131038302,1.5872750275933,1.56289112567902,1.02581533247391,0.00270101085247691,2.47500764445921,2.46105021238327,0.994260945051189,0.00261792694821658,144240
2020,"NOA","241",4.09761226072912,4.36219954490661,1.46446963530388,0.00338076781086297,1.67348661024028,1.65641337633133,1.0705625839855,0.00247142271591138,2.42370544993516,2.42118489742279,0.993680353040367,0.0022939380038076,187642
2020,"NOA","257",3.8795005506058,4.18360137939453,1.50131099741925,0.00343535036390684,1.49677816389588,1.44100546836853,1.05164491080719,0.00240640928711813,2.38092814677175,2.39363598823547,1.02373787242067,0.00234255146242924,190985
2020,"NOA","273",3.96918935638806,4.25672578811646,1.49032563807515,0.00323354090488895,1.55165111048433,1.52050840854645,1.05392714457105,0.0022866925493846,2.41639282693304,2.41027593612671,1.04161618297265,0.00225998160991611,212425
2020,"NOA","289",4.05204083123837,4.30532670021057,1.41671030211184,0.00354044833599806,1.60284784205639,1.5676064491272,1.07002888285938,0.00267406961899138,2.44872623172481,2.43951964378357,1.00595074992044,0.00251393432612355,160120
2020,"NOA","305",3.86847054256879,4.14146161079407,1.46850888835045,0.00501937732547621,1.49078586412039,1.42305397987366,1.05063108455882,0.00359106702391069,2.37751509929832,2.3846355676651,1.04353148476889,0.00356680052441024,85596
2020,"NOA","321",3.87261521777454,4.10072326660156,1.34074229707923,0.00565613359870781,1.41938081852527,1.33986699581146,1.02086950615902,0.00430669959936459,2.45035859737572,2.45177954435349,0.962814618419763,0.00406178586625827,56189
2020,"NOA","337",3.89652723795551,4.15744853019715,1.41068789850285,0.00304965308044163,1.37316846785017,1.27048182487488,1.02156452145358,0.00220843844554642,2.52200577605841,2.53564536571503,1.02761597964767,0.00222152060790307,213974
2020,"NOA","353",3.73237059566836,3.98557734489441,1.38553607913807,0.00557877204143035,1.1556653600585,1.01517480611801,0.930984800543955,0.00374855051014061,2.57393909138794,2.61230844259262,1.0319078132085,0.00415491053920614,61682
2020,"NWA","1",4.20507552410776,4.42978501319886,1.47831396603436,0.00495048279958645,1.8252653194727,1.87169748544693,0.937790342127996,0.0031404120268015,2.37930573805551,2.38904249668122,0.91442685190528,0.00306217387229355,89174
2020,"NWA","17",4.07826815245914,4.28375554084777,1.36791501622847,0.00413242860490904,1.57344492427422,1.58429378271103,0.891594887382512,0.00269348034994797,2.50404583155714,2.51410594210029,0.922604620202817,0.00278715978574401,109574
2020,"NWA","33",4.06399614841946,4.30425453186036,1.42597285045231,0.00357029158612418,1.6149271370564,1.64104223251343,0.905978006547413,0.00226835009724329,2.44820448784657,2.46230447292328,0.944669412130604,0.00236522403124923,159520
