"zone","doymin","mean_pai","se_pai","mean_pai_toc","se_pai_toc","mean_pai_us","se_pai_us","mean_modis_lai","se_modis_lai","mean_meanpavd","se_meanpavd","mean_sdvfp","se_sdvfp","mean_nirv","se_nirv","mean_fpar","se_fpar","mean_apar","se_apar","mean_sif743","se_sif743","mean_sif743_cor","se_sif743_cor","mean_sif_par","se_sif_par","mean_sifs_par","se_sifs_par","mean_sif_parm","se_sif_parm","mean_sifs_parm","se_sifs_parm","mean_sif_apar","se_sif_apar","mean_phif","se_phif","mean_phifm","se_phifm","mean_fesc","se_fesc","mean_pri_nar","se_pri_nar","mean_cci","se_cci","mean_sif_rel_tropo","se_sif_rel_tropo","mean_ndvi_tropo","se_ndvi_tropo","mean_nirv_tropo_refl","se_nirv_tropo_refl","mean_nirv_tropo_rad","se_nirv_tropo_rad","mean_phifm_tropo_rad","se_phifm_tropo_rad","mean_phifm_tropo_refl","se_phifm_tropo_refl","mean_phif_tropo_refl","se_phif_tropo_refl","mean_fesc_tropo_rad","se_fesc_tropo_rad","mean_fesc_tropo_refl","se_fesc_tropo_refl","mean_sif_fesc_mod","se_sif_fesc_mod","mean_sif_fesc_tr","se_sif_fesc_tr","mean_iprec","se_iprec","mean_vpd","se_vpd","nsif","npai","nsifparm"
"all",161,4.18267115880291,0.0103924674373178,1.54169375621251,0.00874789048887202,2.45168489732438,0.00584205774504902,5.36185759356638,0.00136327901678675,0.0289844348485038,7.27826293227129e-05,0.0570289644308882,0.000147527833618647,0.247165280351363,4.38105319480529e-05,0.867145622224417,8.71165099327193e-05,163096.489669866,55.6050828674294,1.26220170920968,0.000592829311529615,0.430683268398855,0.000205827482537861,2.56108968083814e-06,1.57399335941575e-09,7.4891615305162e-06,4.48721256427138e-09,6.0085075653345e-07,3.15255214254158e-10,1.760506625262e-06,9.09685208096726e-10,2.67690066391306e-06,2.03635938427794e-09,9.80885995435489e-06,6.2444949121285e-09,2.34126279017001e-06,1.24516390000417e-09,0.281820999630897,4.80748558075343e-05,-0.0870317805481906,1.77695913262088e-05,0.157135157491266,0.0001030642292865,0.00507428048696109,2.2602020137394e-06,0.518600523254198,0.00017151304415087,0.151155885123807,4.90192208475585e-05,43.559274337994,0.0134022315920891,1.40144750016781e-08,7.59790077576671e-12,4.08558724457693e-06,2.3927219974791e-09,1.75075480383429e-05,1.19725132705917e-08,49.9259019775361,0.0173110688727445,0.177309743578546,6.36786623062666e-05,1.47058140412609,0.000816413222137304,2.40188189691462,0.00147666015981098,87.1558067991217,0.122382546975547,2.61135811562598,0.000493810100098735,453731,3095,453731
"all",177,4.16190897114228,0.0121343643327695,1.55190861378913,0.00995451590484287,2.42390693289515,0.00634510647338211,5.37751502814114,0.00148824837599957,0.0287988752455661,8.01492829882328e-05,0.0567839130650162,0.000163698609680467,0.246455055330464,4.85048523255232e-05,0.865210986109241,0.000101135385835717,164074.579760907,44.6900485398129,1.26768075992534,0.000616613281218938,0.430179286776982,0.000213059772845754,2.40650015576085e-06,1.31519989165438e-09,7.08321505704023e-06,3.78124625187564e-09,5.94463906095571e-07,3.13988388523134e-10,1.7514565267749e-06,9.09636948853e-10,2.62503057433965e-06,1.71676686943832e-09,9.41409476702817e-06,5.26437324515479e-09,2.33271511668118e-06,1.24781969975749e-09,0.281703599433399,4.86035716073881e-05,-0.0879173936986135,1.85674052788227e-05,0.146457276545909,0.000116099054829664,0.00503217385662479,2.33860787275647e-06,0.528622378439328,0.000179536129967291,0.154045041865512,4.88072859553724e-05,44.6724510712133,0.0135323762643032,1.35208731688214e-08,7.48966247319528e-12,3.95875195440796e-06,2.3324528845814e-09,1.6026465005144e-05,9.64840986702086e-09,51.6815707327613,0.017007736372688,0.181981797770374,6.16152501253542e-05,1.48727953345365,0.000833847806565783,2.35522830189192,0.00143394653305938,79.8341868236642,0.118134173755277,2.73972948496904,0.000559018551642682,448794,2681,448794
"all",193,4.21233488319813,0.0129002958279769,1.57305986637885,0.0111546110492821,2.45918233207644,0.00664048036821321,5.49901618997783,0.00140898818263969,0.0291388399347125,8.48546153552578e-05,0.0575314648907703,0.000170367744589393,0.248432538118995,4.91197316666347e-05,0.867638351811315,0.000102226006969301,175636.311348991,44.4139986698844,1.30860785797582,0.000601178206181193,0.443015363045889,0.000206617289495461,2.34710871459953e-06,1.28701311986488e-09,6.92277440609382e-06,3.70799873909297e-09,5.69316668557183e-07,2.91306397534828e-10,1.68130544244535e-06,8.48374291988131e-10,2.52635536775601e-06,1.48466636182352e-09,9.03675405266061e-06,4.75069838709962e-09,2.20772945317344e-06,1.06313891047625e-09,0.283564713007213,4.42175474969087e-05,-0.0877530874123499,1.67188541663112e-05,0.140604201697347,0.000118364974623769,0.00509071414809328,2.18751174234112e-06,0.546155200622612,0.000156572996593979,0.159319192469932,4.61370975043917e-05,47.0800144819813,0.0130762841073421,1.21988186769843e-08,6.251146173786e-12,3.63450113330214e-06,1.97817115875554e-09,1.50023633660698e-05,8.7240341132594e-09,54.0605763342754,0.0148403324164449,0.186019220579437,5.28915190778179e-05,1.52333105759391,0.000732741125045575,2.36270007522255,0.00122147103541791,65.1291020719613,0.103187533504059,2.73717471747983,0.000534252253426245,474659,2398,474659
"all",209,4.14831938506474,0.0108902771737716,1.56053681426032,0.00907641092281663,2.4178890697691,0.00506767732242322,5.63613571293995,0.0013942087162119,0.0288863407283971,6.28090450004811e-05,0.0571806477767283,0.00012865533835359,0.248792621511861,5.09924403597058e-05,0.868903568684516,0.000107165525209684,192073.891543037,56.0063372593857,1.30466829366773,0.000603852735098985,0.443146901432337,0.000206676052327673,2.18004475944248e-06,1.36127441106452e-09,6.4098176238237e-06,3.94079920650225e-09,5.32138582311832e-07,2.72561534462564e-10,1.5657961668221e-06,7.92114945893916e-10,2.3424177564002e-06,1.44195693839227e-09,8.33919064859257e-06,4.70537492425747e-09,2.0774941694334e-06,9.73573711880524e-10,0.284309320753766,4.28248109076928e-05,-0.0855448443706891,1.75191400184043e-05,0.128995801850015,0.000125247865961095,0.00501530645331381,2.17889277918472e-06,0.571377847872655,0.000178194812242254,0.165471348405219,5.27200123599593e-05,50.0688156653297,0.0152694406696545,1.07018712550619e-08,5.28268102663545e-12,3.26869338579829e-06,1.75508484433003e-09,1.34468127594917e-05,8.85982444170135e-09,57.2605622112844,0.0164454715147363,0.191293709350602,5.7541788526554e-05,1.52353489144519,0.000690396271503353,2.30550993740281,0.00112547844176328,39.2766849819472,0.0871434550097166,2.70136470177014,0.000571380176101721,455815,3391,455815
"all",225,4.08976617878339,0.0123445766139882,1.46872056762211,0.00985852242126621,2.44889217169509,0.00646711097077948,5.77668466712981,0.00144666653216124,0.0297290780127886,7.82211572967042e-05,0.0587067058830265,0.000157338086784548,0.251498578703061,5.52452263501012e-05,0.865462877846044,0.000110150197593464,189357.20672143,46.5478760076878,1.28755985769894,0.000628556811376486,0.440992402563493,0.000217469380134272,2.08547725926112e-06,1.17370427565656e-09,6.0874231528529e-06,3.3896785191553e-09,5.27402231911688e-07,2.73871162088272e-10,1.53970876970386e-06,7.91090259128133e-10,2.31691710048217e-06,1.36896437231467e-09,7.97148068634953e-06,4.23474248628835e-09,2.0333279572261e-06,1.01305623378882e-09,0.288376726857058,4.83673828452948e-05,-0.0824528488338874,1.81178447879644e-05,0.123075081267941,0.000129091196972231,0.00470855645971527,2.09925778139145e-06,0.534220828465355,0.000153979153039796,0.157388307804787,5.12813556876108e-05,49.655889677507,0.0160639102423078,1.06755368565088e-08,5.21114587384418e-12,3.38061599480824e-06,1.71228018375514e-09,1.33346489892347e-05,7.04465444798895e-09,56.6656973848052,0.0179485434353783,0.180804704573429,5.76107325911788e-05,1.47457261399916,0.000741415024048816,2.40306051897606,0.00120642653440492,57.7995825910854,0.0863953424871394,2.68488352227434,0.000547993981552308,468288,2946,468288
"all",241,4.17443777408058,0.0104009454415721,1.56878994416797,0.00953677596907743,2.43928812313447,0.00546951564029067,5.91791105112872,0.00133582079535436,0.029806631330441,7.46488761286087e-05,0.0589048267456812,0.000155718388539514,0.257651600493744,5.41802781235076e-05,0.867365566845474,0.0001028641051124,191111.826185277,45.2432722504016,1.3338812599872,0.000642231786281934,0.461990412952169,0.000224430972619064,2.13506538582344e-06,1.11958724443703e-09,6.16428727692828e-06,3.20456380138399e-09,5.26645329512207e-07,2.68947394503774e-10,1.52050751044528e-06,7.69395025644527e-10,2.39255408358189e-06,1.34791503318429e-09,8.12133361394878e-06,4.16500659755171e-09,1.99250155508868e-06,9.7342131823726e-10,0.294640665008514,4.85859128658432e-05,-0.0813485148412268,1.80153999570666e-05,0.131489549658754,0.000119872932106829,0.00471270027840808,2.04052262027141e-06,0.518320348812965,0.000140312752586633,0.155889258879149,4.93943369536278e-05,50.441186668287,0.0155954795490566,1.04573608450125e-08,4.80584477601174e-12,3.394804953362e-06,1.60321423190547e-09,1.37513239023143e-05,6.54833241137632e-09,57.3460313749731,0.0174956317257045,0.177988139943197,5.5711414489714e-05,1.51199961125356,0.000755251377018041,2.54774822081059,0.00123271708336113,62.2769528566677,0.0740725372846908,2.57160957859116,0.000453041219758989,468604,3054,468604
"all",257,4.1424548932796,0.0137289507895524,1.48580366274313,0.0127268457280011,2.47555173088545,0.00727950945252817,5.9917215595792,0.00131844166496983,0.0303500905035161,0.000101375902890359,0.0598562286688265,0.000207301485576859,0.264870210633862,5.37080708709248e-05,0.868724763435038,0.000101128554600172,198748.828039816,43.2967512039713,1.36235249542589,0.000632738140133233,0.478550003563971,0.000224383960908095,2.12182802790028e-06,1.0502976111654e-09,6.04122011679909e-06,2.96601646530153e-09,5.40557388602591e-07,2.63643696399151e-10,1.53870710316338e-06,7.42305712431298e-10,2.38673922833726e-06,1.30207364819304e-09,7.90006176297837e-06,3.90782023554367e-09,2.00560315359188e-06,9.5726039392462e-10,0.302860868047769,5.01897561151684e-05,-0.0808255151730662,1.78588445645852e-05,0.143201326771639,0.000113333857114614,0.0047462618505167,1.98913068648796e-06,0.537077045562997,0.000164055605182859,0.164453409800386,5.95008696282305e-05,53.8928996597615,0.0188059380710546,1.01370807577221e-08,4.53261874461825e-12,3.3341815569633e-06,1.52482964016121e-09,1.30719504979613e-05,5.88404906672408e-09,61.3747648808729,0.0224822112086049,0.187753857140267,7.13852061667219e-05,1.53890131294067,0.000773382619442977,2.53514796732883,0.00121124302732954,66.9396002616229,0.0674793629901991,2.56755763277922,0.000458003741982138,468355,1857,468355
"all",273,4.09869599790644,0.0126734002720382,1.50012256303007,0.0111251291487928,2.41326458263448,0.00677706248763774,5.93339553832145,0.00153418616334229,0.0300874954618324,8.87224055058589e-05,0.0595496371348972,0.000183556526393139,0.272780047429925,5.84933957766889e-05,0.863810127762576,0.000117779995813242,201041.885867736,47.422348858926,1.44085086413315,0.000646538199652754,0.514157687082573,0.000234634000937104,2.24459970679448e-06,1.08242322675254e-09,6.2884836509297e-06,2.97142244923503e-09,5.8920596116296e-07,2.86937830833778e-10,1.65105123518975e-06,7.90206641608172e-10,2.53039945422571e-06,1.45980205914929e-09,8.1800106990906e-06,4.05351432565914e-09,2.12577195505555e-06,1.05620323441206e-09,0.31159173484414,5.87984335608254e-05,-0.0833058115907928,1.93415393346449e-05,0.152681211288417,0.000114361780513488,0.00494149390885238,2.0039621440798e-06,0.534871442056957,0.000175104910873219,0.16900171429229,6.5301024393912e-05,55.3759821465983,0.0202779883181635,1.0814466338837e-08,4.94168070686469e-12,3.56244000786388e-06,1.6724999168925e-09,1.3542757416531e-05,6.0737370689662e-09,64.1969780293178,0.0271496490875464,0.196211902382785,8.74486845525752e-05,1.61167650019813,0.000882834853257591,2.62191108110258,0.00136426320290718,73.2027302471465,0.0720596688776622,2.48981545107353,0.000399745158929556,470371,2360,470371
"all",289,4.10931826377701,0.0168810910156813,1.43855207698056,0.0155483687299029,2.4697326150878,0.0101419457829855,5.79943992992089,0.0021930572617424,0.0307996252223448,0.00014593082338306,0.0604377812528077,0.000301656523259314,0.279913744058675,6.78708311811908e-05,0.856503661158503,0.000161890770803263,185957.247125399,59.3723338989685,1.54901588311644,0.000719932492610736,0.558560435580979,0.00026721010588559,2.61661935741512e-06,1.32425381295257e-09,7.25796346310146e-06,3.57924207687096e-09,6.87806605517211e-07,3.50746522560442e-10,1.9074912334221e-06,9.47369762794097e-10,2.97166474334824e-06,2.24704990503839e-09,9.38631818505408e-06,5.30039813837078e-09,2.42286913512058e-06,1.36139160532875e-09,0.319082436601626,8.49558127519893e-05,-0.0841309331806787,2.35575175934981e-05,0.165493642364065,0.000124744505299063,0.00537627380313868,2.21828244501e-06,0.522747820806889,0.000150862158748865,0.165966165976697,6.3382644058211e-05,54.083492544234,0.0194123094219527,1.27930874056716e-08,5.52891823209368e-12,4.19001790485879e-06,1.85695330482367e-09,1.59113963724003e-05,6.75197632057805e-09,62.471102114105,0.0319250221707168,0.191698900178807,0.000104136038656832,1.71371453588511,0.00126353957012068,2.8806475682156,0.0017793060145168,86.6983040432837,0.0711475779293922,2.4870871872295,0.000389285540632033,453391,1152,453391
"all",305,4.20870692619313,0.0145781892087472,1.54784824449824,0.0151307496910113,2.4660582815026,0.0089222125056112,5.69107989543893,0.00259435693549249,0.0294445689080788,0.000131166543035604,0.0581903003707503,0.000272626671879354,0.281359345237641,7.41354482321796e-05,0.853128387221677,0.000179511570646288,170860.577775665,77.9977017418053,1.56610367321558,0.000799579979935593,0.566737525261918,0.000300091075459103,2.93783482846176e-06,1.66980745227449e-09,8.12278996570695e-06,4.48534278900957e-09,7.28098794106406e-07,4.2064435611762e-10,2.01256591247957e-06,1.12700750330691e-09,3.29624966303669e-06,3.14972771297909e-09,1.04664245443217e-05,7.03649555147171e-09,2.54715398485636e-06,1.70961212009703e-09,0.319366369066772,0.000111714799843237,-0.0845200192065617,2.72661186623051e-05,0.171972259598468,0.000136362919696136,0.00557524262878609,2.54677998157301e-06,0.545898844372857,0.000207829648489616,0.170674483855291,7.71014555402582e-05,55.1824553483991,0.0241407548622786,1.34742355054467e-08,6.91983136562772e-12,4.37361087817059e-06,2.28879643174321e-09,1.76071835223238e-05,8.8943788206192e-09,63.8729163021568,0.0470871139792553,0.197424099868793,0.00014891052326629,1.7403788333468,0.00163709908804903,2.87252212129141,0.00233745457990224,100.721608903393,0.0859091289988816,2.43360354702447,0.000393209997922827,425989,1196,425989
"all",321,4.19840533088665,0.020583745340677,1.51782527970796,0.0226928451854744,2.47448090144566,0.0137330948885633,5.67920818749547,0.00320415179968166,0.0297674528460912,0.000235350622129356,0.0588450481098297,0.000469532934928225,0.272932020168683,8.50221885936503e-05,0.854971504513658,0.000215338939604047,163786.232818211,124.212992757784,1.61245305625978,0.00107815340497913,0.580242835652694,0.000403976107458876,3.19091496818268e-06,2.29093646398317e-09,8.88120273425872e-06,6.207874557492e-09,7.82655447666853e-07,5.58025047258705e-10,2.17758643101907e-06,1.50925939587384e-09,3.51652473999656e-06,4.6340809992498e-09,1.16929370538476e-05,1.04051506729268e-08,2.78880174338331e-06,2.35806459721503e-09,0.318812040416985,0.000195317571366592,-0.0859723729978148,3.41007514378979e-05,0.18851637214484,0.000187647059908686,0.00593095241188454,3.46484690429157e-06,0.551099536092737,0.000213121123956615,0.166459617201101,8.35654886772803e-05,53.5863499284761,0.0262556581012297,1.4833818581035e-08,9.65216844536414e-12,4.78497058151642e-06,3.14835050078444e-09,1.95800574445938e-05,1.34021523212697e-08,62.0982475118541,0.0573786985624795,0.191593891772237,0.00017658074416432,1.73982769117575,0.00226195042311973,2.9720449048191,0.00322396425007011,110.563126424387,0.0910540574932158,2.42303268887144,0.000461571886339052,260009,392,260009
"all",337,4.19519751487715,0.0186287104608125,1.40753776484702,0.0238153141795353,2.55728879617013,0.0135222433650193,5.56182981340548,0.00371786325582166,0.0307067280170604,0.000226279918733783,0.0607062129439502,0.000462263487989853,0.271691521923627,9.99570078401921e-05,0.853843491446493,0.000243758760969422,146691.408558624,116.279801543909,1.56083938351177,0.00114282201138958,0.556413091304853,0.000427460022205016,3.45273446388029e-06,2.68078153802163e-09,9.70654043890006e-06,7.35510398170748e-09,7.73281496469889e-07,6.20283507255903e-10,2.17055094186697e-06,1.67536020763182e-09,3.64297865333512e-06,5.90045578250501e-09,1.20235242354852e-05,1.25105002561567e-08,2.71787760001948e-06,2.83427485272625e-09,0.311341303057303,0.000236065611042434,-0.0855224823319645,3.7980530447165e-05,0.16456371353369,0.000240932382044573,0.00565879771119397,3.46449060990608e-06,0.53603035143308,0.000191849178595344,0.161172849287416,8.11475077526138e-05,52.107924179394,0.0260583312484137,1.48468538158864e-08,9.80488772674951e-12,4.80560701424066e-06,3.20453192242109e-09,2.16893311836937e-05,1.55929213295603e-08,59.9483346717134,0.0661348292438248,0.18542216261347,0.00019796311042202,1.65647055538764,0.00290032128733299,2.81840973745614,0.00351615826079336,112.067634343819,0.1151248208421,2.41476430133316,0.000402198932223126,246069,453,246069
"all",353,4.16846475025703,0.0301091682280965,1.45858923381773,0.0300678989086643,2.5092092625026,0.0157733513666886,5.61064661562533,0.00388308479424538,0.0302530873117262,0.000259796571290356,0.0598256840145793,0.000500278752362866,0.2681597439077,0.000108408959776078,0.857318760620827,0.000248394923815244,140400.994747989,124.261207316808,1.63063623804082,0.0012332691991814,0.575959318284548,0.000459634276468738,3.61649559651554e-06,2.97790441677144e-09,1.0269784692368e-05,8.24619819861048e-09,8.21682298023694e-07,6.66587225139193e-10,2.32852917065294e-06,1.81229740792247e-09,3.98871982827763e-06,6.26812229232332e-09,1.35795176128024e-05,1.64342190552813e-08,2.9834439800016e-06,3.26813667685126e-09,0.308445994814081,0.000249598929783054,-0.0839820121270773,4.48774864262885e-05,0.154053404466171,0.000283563258347076,0.00569335368237758,3.61566824239718e-06,0.535588805583458,0.000213772116662956,0.163856855979598,9.11027243345489e-05,53.7204636029718,0.0299258045962402,1.54299440815835e-08,1.06014702825325e-11,5.06481720190025e-06,3.52243782847342e-09,2.24399171946782e-05,1.6982013883089e-08,60.7501590496094,0.069223571608114,0.185317833182464,0.000207067115314957,1.75826976266228,0.00324305236612975,2.98126546850065,0.003827121789909,108.98151761776,0.115029017469163,2.43790095648049,0.000535960791884976,217220,290,217220
