"zone","truedate","mean_pai","se_pai","mean_pai_toc","se_pai_toc","mean_pai_us","se_pai_us","mean_modis_lai","se_modis_lai","mean_meanpavd","se_meanpavd","mean_sdvfp","se_sdvfp","mean_nirv","se_nirv","mean_fpar","se_fpar","mean_apar","se_apar","mean_sif743","se_sif743","mean_sif743_cor","se_sif743_cor","mean_sif_par","se_sif_par","mean_sifs_par","se_sifs_par","mean_sif_parm","se_sif_parm","mean_sifs_parm","se_sifs_parm","mean_sif_apar","se_sif_apar","mean_phif","se_phif","mean_phifm","se_phifm","mean_fesc","se_fesc","mean_pri_nar","se_pri_nar","mean_cci","se_cci","mean_sif_rel_tropo","se_sif_rel_tropo","mean_ndvi_tropo","se_ndvi_tropo","mean_nirv_tropo_refl","se_nirv_tropo_refl","mean_nirv_tropo_rad","se_nirv_tropo_rad","mean_phifm_tropo_rad","se_phifm_tropo_rad","mean_phifm_tropo_refl","se_phifm_tropo_refl","mean_phif_tropo_refl","se_phif_tropo_refl","mean_fesc_tropo_rad","se_fesc_tropo_rad","mean_fesc_tropo_refl","se_fesc_tropo_refl","mean_sif_fesc_mod","se_sif_fesc_mod","mean_sif_fesc_tr","se_sif_fesc_tr","mean_iprec","se_iprec","mean_vpd","se_vpd","doymin","nsif","npai","nsifparm","year"
"all",2019-06-10,4.2327124121019,0.0176433432810371,1.59933796694697,0.0155779270248701,2.4529782145021,0.0104964689594566,5.40704792683517,0.00238203830675034,0.0280936062017334,0.000131528838802205,0.0552906012899977,0.000270331339397629,0.248902424869705,7.48379178188261e-05,0.868622511937757,0.000152824235273619,169052.813310586,93.9879152098278,1.25054097203457,0.000990739334289064,0.426575109241261,0.000344006426209465,2.51461258896584e-06,2.74464983324362e-09,7.3523260178906e-06,7.80347034089609e-09,5.8393216812694e-07,5.16861882024384e-10,1.71089417852584e-06,1.48355129632665e-09,2.57822591053776e-06,3.320035137055e-09,9.47118452901145e-06,1.04940885039878e-08,2.25934398714985e-06,1.98633472407399e-09,0.283900348396384,7.96748158367054e-05,-0.0892655707314211,3.10425645059263e-05,0.159910570293257,0.000180005384292031,0.00496427463275009,3.79417488851236e-06,0.519451052511792,0.000339811680547933,0.153567829132013,9.84601034678368e-05,44.1652331303703,0.0265548127021959,1.35528819624616e-08,1.28583671661288e-11,3.96044302194203e-06,4.16021574571527e-09,1.71800097761312e-05,2.16723368965126e-08,50.7335179459052,0.0338458688633913,0.181073451196982,0.000126860279320295,1.46662627117005,0.00132599704544196,2.36978665634745,0.00249148277692807,82.2284581919762,0.204761248875863,2.61600617763901,0.000890791694708264,161,151229,1023,151229,"2019"
"all",2019-06-26,4.19638166928985,0.0200403702618718,1.59107243621282,0.0168435362674779,2.42684146084569,0.0101651422798657,5.42207230986413,0.00257014463826397,0.0277641793528421,0.000116402146304115,0.0547037357293199,0.000241634638128566,0.248051232984604,8.33597381748697e-05,0.865585702316865,0.000180436671980623,167073.169527389,73.2575713102137,1.27362672431475,0.00110244460684603,0.432480319852299,0.00038131863327827,2.39257795092167e-06,2.35703034294586e-09,7.03573762306824e-06,6.74667403376604e-09,5.9969301155534e-07,5.64572025729398e-10,1.76557584572025e-06,1.63244776524022e-09,2.58439890973125e-06,2.99677322233874e-09,9.23559698338632e-06,9.23097313770556e-09,2.34578044324638e-06,2.27139875143321e-09,0.284287469742994,8.21512595152002e-05,-0.0896481465832259,3.13487310852922e-05,0.148770228129509,0.000196467450620246,0.004963199029199,4.15642782771988e-06,0.507943194316528,0.000319357838153725,0.150581606605534,8.6592915745375e-05,43.6997003140797,0.0236018779107011,1.39575193807433e-08,1.38821766187353e-11,4.0958852950091e-06,4.3589875398594e-09,1.63398259846032e-05,1.78872012030361e-08,50.604070915398,0.0299046046908204,0.178268119881669,0.000109732162298544,1.48214480834049,0.00148757813509887,2.4209830890732,0.00264450967271565,74.2489715471825,0.19244070929374,2.73666745116143,0.000982196881880353,177,145050,979,145050,"2019"
"all",2019-07-12,4.30467371985125,0.018326898095632,1.67967539932687,0.0185651213711305,2.45711972756592,0.0101666012387344,5.54718426591093,0.0022580957022617,0.0279246554280715,0.000130441003396203,0.055015517422623,0.00027437500694763,0.25132547700731,8.10120627811951e-05,0.869723894361238,0.000160173439494173,173600.199738468,78.4459856322269,1.31461416234066,0.00105471102101548,0.445280450698999,0.000361438892419791,2.3776696282528e-06,2.18583741588194e-09,7.01072180589682e-06,6.31841049791962e-09,5.7941420870447e-07,5.14377258752796e-10,1.71068898276647e-06,1.5064877981434e-09,2.58154325374349e-06,2.62008780260881e-09,9.13731845177003e-06,8.37727164123982e-09,2.23522392569592e-06,1.93202957047919e-09,0.28649468790652,7.54646599985023e-05,-0.0889562953772436,2.9164605004302e-05,0.147447043695667,0.000195446933153434,0.00500297027623014,3.87936622508159e-06,0.521437438045377,0.000289974283540676,0.154743614126865,8.13034111254678e-05,45.9369387798057,0.022490498938391,1.27858806161424e-08,1.1822981802234e-11,3.82793379229011e-06,3.70787740267465e-09,1.5786374645502e-05,1.62323866831888e-08,52.8955580655037,0.0264057172122708,0.180954061659495,9.66717690880925e-05,1.52442780462122,0.00131223400118129,2.4637988410135,0.00231961818753772,71.2370454589705,0.165953235107267,2.72447977828305,0.000893078590973471,193,158982,857,158982,"2019"
"all",2019-07-28,4.18652877178562,0.017731009693961,1.62439942163639,0.0149026021498145,2.40352059735716,0.00837112873808547,5.67314342770535,0.00222816493846891,0.0279005818198659,0.000103099331633708,0.0550999230870246,0.000214047313922517,0.250357531456714,8.24898645944541e-05,0.870746005556652,0.000169183894396868,190505.525400869,97.8987303444117,1.29287875969999,0.000979231807221494,0.439504602795038,0.000334457224807486,2.2175690566905e-06,2.35312552011672e-09,6.51336765406434e-06,6.80964003415002e-09,5.27335595418249e-07,4.33462203504703e-10,1.5503782924283e-06,1.26088322398153e-09,2.35889507035435e-06,2.51463282891905e-09,8.42422144890047e-06,8.38692298133412e-09,2.05523785022318e-06,1.58582727828912e-09,0.285704228423105,7.17031302748026e-05,-0.087225921403358,2.80128402147016e-05,0.135929752976426,0.000198215079444384,0.00490583670369724,3.59758347354736e-06,0.54038062900091,0.000281945826773724,0.157766857631923,8.03294233999993e-05,48.0085354628612,0.0229199519640243,1.10747612980616e-08,9.22186534798181e-12,3.40722133203078e-06,3.11901837116765e-09,1.43714283263441e-05,1.66023586268496e-08,55.0784418037961,0.0249712070789593,0.183138878161839,8.82960012632667e-05,1.50591816524513,0.00113015597725081,2.38629902052143,0.00193315150734081,48.9205425994106,0.173077238121633,2.69721839340087,0.000994481633159113,209,161698,1264,161698,"2019"
"all",2019-08-13,4.26485954801948,0.0200047151528027,1.61028652417024,0.0182918645106035,2.49223514710503,0.0103419581656722,5.76257086740522,0.00226285495655106,0.0289638274962085,0.000129493813989058,0.057026472783529,0.000264119622770715,0.249138019395276,8.65920011937281e-05,0.865951477646048,0.000173413462367135,186188.499782002,69.8231446328516,1.26486381596041,0.000957533352979166,0.433050908867057,0.000330779298938389,2.04308577677511e-06,1.69316878634698e-09,5.96676739316723e-06,4.89747814346737e-09,5.17249683918567e-07,4.16862300538727e-10,1.51077729475206e-06,1.20666728771056e-09,2.30605220628083e-06,2.0246801023132e-09,7.96047909902553e-06,6.2485187200689e-09,2.01986154883714e-06,1.54812050436808e-09,0.285920212061453,7.77891133821524e-05,-0.0819850669474537,2.8622306825703e-05,0.123004392601963,0.000198612415844345,0.00460140456685292,3.20039810833526e-06,0.498554342130679,0.000247649887490889,0.147081450413545,7.55778055363827e-05,46.4446688468085,0.0229994723587176,1.11954593651893e-08,8.88647909479552e-12,3.5561623890114e-06,2.98114755042914e-09,1.40325811903823e-05,1.14584951257515e-08,53.2571775943152,0.0259065883668941,0.169533639803507,8.57785196091193e-05,1.46584596329632,0.00112942927654558,2.52737199066988,0.00200567720432568,67.0034164873746,0.158793984471424,2.68811214589946,0.000948908018056892,225,173162,731,173162,"2019"
"all",2019-08-29,4.1921520880885,0.0159522596027278,1.60184788114081,0.014924011815057,2.42966219230189,0.00851920074693223,5.91059392341221,0.00215534166685168,0.0295412124252763,0.000115614943963086,0.0583958987715758,0.00024208960179714,0.254654460001589,8.70321546650174e-05,0.86711255530998,0.000169452105435897,196341.569282543,75.6211372748297,1.32039490809204,0.000939535009781696,0.457918196437817,0.000327537641303645,2.06894983449856e-06,1.66527421223843e-09,5.96505665226492e-06,4.7734352838763e-09,5.10179378176806e-07,3.8796023871656e-10,1.47091676552558e-06,1.11109325551862e-09,2.33560090923641e-06,1.96075643147831e-09,7.99139853504954e-06,6.37658832722904e-09,1.96181104626598e-06,1.41933145430922e-09,0.292108602413416,7.40826803667616e-05,-0.0816122032433833,2.6629083067061e-05,0.130592245127886,0.000186267307085281,0.00460129152554775,3.04556214365929e-06,0.48258206490091,0.000223873317368953,0.146843686522155,7.15364643102802e-05,47.6772921406208,0.0224896155352193,1.07402822578259e-08,7.94577613305733e-12,3.49786938570416e-06,2.6556895434785e-09,1.4148900191045e-05,1.07129837364838e-08,54.6384646558303,0.0242763706564839,0.168824809953687,7.75381833962823e-05,1.53008686350603,0.00110166761002522,2.6879057316257,0.00191800467215143,49.9947900473751,0.110419057631176,2.56459137807095,0.000713964689329098,241,177442,1332,177442,"2019"
"all",2019-09-14,4.16502984037882,0.022369342902942,1.53871163981908,0.0201783538870899,2.45668358048306,0.0111575860157423,6.01994780509012,0.00206491766552758,0.0301412151360153,0.000153593766045,0.0594466747433136,0.000312560599643997,0.262622064919428,8.53703170725967e-05,0.870114027666338,0.000159469567432457,203065.466907461,64.1279074454672,1.34203161438863,0.000969905016834807,0.472795958973138,0.000343568567463342,2.05187412186391e-06,1.5434336094192e-09,5.82499441398082e-06,4.36322514339664e-09,5.26562322879846e-07,3.96873389422304e-10,1.49462703726644e-06,1.11963042314711e-09,2.30433162195313e-06,1.83369364824273e-09,7.68677583778487e-06,5.5873939587201e-09,1.96482429905581e-06,1.40045822443088e-09,0.300645403774466,7.73593563246836e-05,-0.0819466617905575,2.68049854755401e-05,0.139730281704974,0.000180555478797017,0.00457935080967864,2.99800840061094e-06,0.522257875504817,0.000298116783045456,0.163427985332597,0.000102271869125729,53.6269149662313,0.0327967555950858,1.00298627897469e-08,7.58792806677137e-12,3.30330432950978e-06,2.57286814829742e-09,1.28122556626404e-05,9.15212602922033e-09,61.0572638194089,0.0382785751361541,0.186462524730577,0.000119715189927183,1.53675998298243,0.00115265880454235,2.54623682669772,0.00189781689479412,61.2959791779209,0.104167595468987,2.57802491941784,0.000801272824499829,257,180076,790,180076,"2019"
"all",2019-09-30,4.12892289318401,0.0238756813540957,1.50451726318347,0.0205484034972705,2.44589805461723,0.0135295783115434,5.78693597979306,0.00321332580312458,0.0300196114400316,0.000176227816941857,0.0592924850382682,0.000367793064043137,0.27272042683635,0.000108663865816519,0.854651865450943,0.000251066750135431,185089.840067033,81.1393539271909,1.41897786660474,0.00109868317966624,0.507396229013753,0.000400555868728846,2.36583363189958e-06,1.98072131754106e-09,6.61117521959956e-06,5.38617104230685e-09,6.12460002562258e-07,5.14313874603483e-10,1.71219633327228e-06,1.40622203589924e-09,2.69049386854521e-06,2.97209094295077e-09,8.67977144779041e-06,7.74952710971263e-09,2.2140149022774e-06,1.9902901735862e-09,0.312523395542894,0.000118001371377328,-0.0845529691396523,3.47923823846397e-05,0.153661862509119,0.000200574929655196,0.00469783101777166,3.30401389856007e-06,0.484368248557288,0.00024918998723203,0.158120286456561,9.80326801314541e-05,51.997845405723,0.0300592579207129,1.18710288017251e-08,9.0346874712169e-12,3.92530023036557e-06,3.0693519385124e-09,1.51041090900816e-05,1.10493618058087e-08,60.3792977083643,0.0437965386234375,0.183836535304245,0.000143711148404965,1.57394758060739,0.00167491672485926,2.72712863969336,0.00265430966184794,93.8650767208736,0.139563243155636,2.48820959213603,0.00067562796496032,273,165102,696,165102,"2019"
"all",2019-10-16,4.11317630257822,0.0259994769464417,1.42677561629255,0.0227670746253197,2.48825129681736,0.0150594564297164,5.72073769940167,0.0040047650011849,0.0310684931131878,0.000218401007803967,0.061187787681706,0.000443144052036864,0.281117482768154,0.000115672573820835,0.852038921796668,0.000293778383167694,184600.882937694,82.3993067303708,1.47131165814581,0.00108978982659292,0.531924273386572,0.000404048983148019,2.47917483376725e-06,1.99049261225753e-09,6.8584078510194e-06,5.37948978734138e-09,6.54890056149494e-07,5.35437439302673e-10,1.81141329704412e-06,1.44682252815096e-09,2.77023033044396e-06,3.4941940289505e-09,8.79542272464601e-06,7.85127720863016e-09,2.26623170875856e-06,2.0476523323831e-09,0.319514789594046,0.000159373078049049,-0.0850586432961282,3.80178527587682e-05,0.16998462897309,0.000207495225183797,0.00495906523173105,3.28954888916036e-06,0.492205690329222,0.000245169389666141,0.16036706439634,9.55032108627164e-05,52.4074613131169,0.0293604116908422,1.25858523973045e-08,9.23997059460845e-12,4.13394718944194e-06,3.12549547427057e-09,1.55662939920845e-05,1.05177026854102e-08,60.0594006164654,0.0507900230544315,0.183726358921843,0.000164792691229005,1.58408585619596,0.00201883046820959,2.80003403895245,0.00313342600866046,93.5509945310474,0.129460012702368,2.48681242457653,0.000657918330871517,289,172822,532,172822,"2019"
"all",2019-11-01,4.24465572331969,0.0206822703791073,1.61963046070081,0.0230072184906875,2.43895011958683,0.0139315037345489,5.55277545288982,0.0047047773071322,0.0288754585032154,0.00020571643359581,0.0568911040829341,0.000433063642744285,0.280736668459301,0.000131258391476888,0.84416411642363,0.000336477838849125,174751.590683922,125.454515039287,1.41083973494479,0.00115795370731013,0.512103572641522,0.000436350107017227,2.60030743530172e-06,2.42325168736137e-09,7.16134387119115e-06,6.42941682495478e-09,6.40273804734414e-07,5.96754639138739e-10,1.76497227260079e-06,1.59941328986062e-09,2.9505430203987e-06,4.82763552894478e-09,9.43567978189779e-06,1.05677609405828e-08,2.25849768688082e-06,2.52620786128012e-09,0.322791950288006,0.000203413078272591,-0.0842590241865027,4.56668391826176e-05,0.16930653362511,0.000234092200708555,0.0048605542524698,3.57837096694282e-06,0.506140728663554,0.000349430358665514,0.162795391938847,0.000123856323722868,52.8610570594565,0.0392963791172888,1.24849322647289e-08,1.11888933388756e-11,4.06845248837832e-06,3.72059384792309e-09,1.63615620589836e-05,1.33980196424192e-08,62.5000448905903,0.0827240319084376,0.192165460205618,0.000256728439087235,1.58730438673618,0.00254020336366726,2.725671472494,0.0038796857103312,106.545189799756,0.157172958517968,2.43642226433165,0.000636069689744799,305,163098,558,163098,"2019"
"all",2020-01-01,4.25398406377885,0.0281813437320433,1.5590127683709,0.0295076903064151,2.51001723811158,0.0161838348779518,5.87702567701624,0.00256080986608981,0.0295064244631604,0.00023158827494947,0.058559341276558,0.000475749160501388,0.264440747996357,9.48022114909356e-05,0.872885670431302,0.000157375780490093,160086.877690582,77.4585196025912,1.4737151944255,0.00123041718663089,0.513582126003292,0.000447155623250483,2.90333543359503e-06,2.81976180293749e-09,8.32780469023404e-06,7.81836307368613e-09,6.71848080511868e-07,6.50433532083434e-10,1.92680303527388e-06,1.79826974042802e-09,3.01327060800049e-06,3.75256127503598e-09,1.03929004479434e-05,1.00172116068897e-08,2.36526143844804e-06,2.23481363953927e-09,0.293518738058539,0.000126598354305287,-0.0841231078361916,3.17463815533817e-05,0.165845093052877,0.000137333364670289,0.00487881054948922,3.54130992754577e-06,0.489523739018857,0.000260474699815259,0.151891352988816,8.88250050717688e-05,50.8747987305339,0.0296575663395162,1.32508691957326e-08,1.09996763922183e-11,4.45667901196035e-06,3.85757531486985e-09,1.92586432021934e-05,1.63791382930822e-08,56.8032574430337,0.0420698960042993,0.170927274294356,0.000125748836990388,1.58024948816375,0.00151827769392782,2.77901706939914,0.00258466211606254,82.139829278772,0.166882817248718,2.46144809982776,0.000661574834257922,1,169040,351,169040,"2020"
"all",2020-01-17,4.19968243942985,0.0266748426294921,1.45091483655232,0.024648726830038,2.53756771487526,0.0169174801939912,5.6812986453216,0.00353592785138114,0.0298703775069193,0.000231312207805886,0.0591424976110081,0.000457530147239595,0.269063270737849,0.000104626169283063,0.859866342989585,0.000223201107704333,156373.802457099,77.0048278087591,1.51935439269879,0.00122310965732686,0.52446374286611,0.000438837475633894,2.92850640664427e-06,2.48968120615654e-09,8.49350164658447e-06,7.05128932999291e-09,6.80867272625815e-07,5.96862570233625e-10,1.97360528880984e-06,1.68212995594147e-09,3.20924581443816e-06,4.06690011388542e-09,1.06785314945607e-05,1.0118335266799e-08,2.44619881346944e-06,2.37317529908536e-09,0.30426669756266,0.000173607864460191,-0.0839821054332267,3.65378050612027e-05,0.155656278422509,0.000152732145080381,0.00473310800158136,3.42932619427088e-06,0.576756139475971,0.00045596755170962,0.183125075361537,0.000146961584465236,63.1067408624429,0.0510700898376177,1.15147472237326e-08,1.1729253932151e-11,3.97087534327355e-06,4.10142520177854e-09,1.69450808628358e-05,1.57471872734117e-08,73.0034538206048,0.0914571392946354,0.212342622156514,0.000259478259420699,1.6238851551047,0.00190303856536943,2.47839388464978,0.00326673253182833,107.790560063578,0.141638663886886,2.47159902352542,0.000666396642506435,17,167902,395,167902,"2020"
"all",2020-02-02,4.28820084723143,0.0226320968436395,1.5777718407115,0.0206372904524238,2.51256421781503,0.0130967129815857,5.66199655719198,0.00359487232012634,0.0291161656321085,0.000165114996569824,0.0576482656170855,0.000335505365085245,0.262763535272073,0.000113231284005746,0.859234949162256,0.000220055268303888,166053.132188287,101.41560642535,1.51367924981846,0.00129664976914178,0.51878293636911,0.000458969968922875,3.03752795789702e-06,3.33541806991352e-09,8.85092879022999e-06,9.4501574509218e-09,6.8673824579006e-07,7.12429844565549e-10,2.00172595380898e-06,2.01574251783562e-09,2.90928321709342e-06,5.00516891202991e-09,1.02386880071301e-05,1.32937188436391e-08,2.28538597034764e-06,2.76747504333701e-09,0.293868485083106,0.000155537897630742,-0.0799217576453714,3.98472099546136e-05,0.1543018578028,0.000170463044781005,0.00455894021385891,3.39235803679765e-06,0.512311757190203,0.000356749188626908,0.165302761347535,0.000133935677290033,57.7212250699083,0.0463529774298121,1.2340578764825e-08,1.26363235515151e-11,4.32822509790841e-06,4.54662299040542e-09,1.89645789883598e-05,1.94356747323075e-08,63.3967983271092,0.0720447039427873,0.182716816002454,0.0002086673178391,1.53969070517567,0.00194449087065501,2.61242874298541,0.00333872615683048,90.3704960405273,0.156508588870452,2.46430813548286,0.00060230254583203,33,166451,572,166451,"2020"
"all",2020-02-18,4.14165923309326,0.0332332608252912,1.44194100886583,0.0295024123981851,2.48578956127167,0.0217517669847695,5.56292908501816,0.00480879141603928,0.0300901372283697,0.000294231653138757,0.0596542011126876,0.000604802644680182,0.274776468565137,0.000127486285137911,0.854193710833,0.000289678869920734,156756.727023427,145.669365152706,1.40455834256897,0.00129368767488462,0.480092125408464,0.000451721888587278,2.97413031036249e-06,3.18280546400867e-09,8.69943192778501e-06,9.14216047831882e-09,6.63301445811602e-07,7.00955573120223e-10,1.93976969633579e-06,2.00921839140335e-09,3.04579446953606e-06,5.62050886534296e-09,1.00474541411011e-05,1.37596350591807e-08,2.24318679953014e-06,3.11449621805575e-09,0.312924866211821,0.00019121499771755,-0.0843262676831628,4.59969576866388e-05,0.157660060642333,0.000204013077398493,0.00413394846643454,3.41323534288066e-06,0.466472196389602,0.000280586576900126,0.152380636910815,0.000100793915481178,53.4473864435675,0.0332982524792339,1.25767481457365e-08,1.26893237061502e-11,4.43957180113309e-06,4.59534266852065e-09,1.9863047722658e-05,2.00785935806524e-08,63.2857690231021,0.0687921937597122,0.181309286218033,0.000208920243505402,1.47465186453656,0.00238808716419374,2.60144194109108,0.00405994402966661,127.789926189048,0.191450353734644,2.46551009049542,0.000612289179399316,49,156617,250,156617,"2020"
"all",2020-03-05,4.15494441860367,0.0315577666590892,1.47878046319693,0.0255656898596365,2.47378601329794,0.0181949983465457,5.60031735953254,0.00417840453974992,0.029448341416477,0.000228313282069769,0.0582811053860794,0.000471600655396244,0.272196220031714,0.000112514541451104,0.853526651668258,0.000246702795930768,158836.436458786,142.730119831482,1.37581539642364,0.00129713910744457,0.471040000613187,0.000451483454919645,2.80152257894845e-06,3.08594992510859e-09,8.18358968588463e-06,8.90128539916544e-09,6.34069012058258e-07,6.63181602109001e-10,1.85189770124983e-06,1.90810158412297e-09,2.97050771590771e-06,5.28590386569485e-09,9.80545851649059e-06,1.38874941776205e-08,2.21815244514144e-06,2.96579304183613e-09,0.313336097653182,0.000165791710477054,-0.081012603104854,4.75640558398807e-05,0.158584989522155,0.00018450626566234,0.00413938271440524,3.62921070738769e-06,0.460046406446123,0.000289762555676097,0.149393848094695,0.000103389169677969,51.8204683168532,0.0334732727561301,1.24017291081223e-08,1.24622875576706e-11,4.32923161265828e-06,4.44568805070111e-09,1.91516458106308e-05,2.05555286225856e-08,61.233465206098,0.0629097900820316,0.176980567663069,0.000194978123050666,1.44369244591036,0.00243172697781595,2.61323846071806,0.00386299303554887,118.747657393268,0.191419989635679,2.45751810768562,0.000688329976965057,65,148617,403,148617,"2020"
"all",2020-03-21,4.23419562269822,0.0223268166835145,1.51478199862145,0.0280123207617065,2.52000599892443,0.015647796972455,5.78979403353844,0.0033753345203225,0.0302456675032621,0.000250404836780187,0.0598441608767942,0.000514840582290044,0.266320757235423,9.76680228413989e-05,0.866022656265785,0.00019186269567876,137506.546577517,105.597359080489,1.43681098392989,0.00124546941464559,0.493631256918374,0.000433372237089288,3.2152738291463e-06,2.99605319092092e-09,9.36071089060493e-06,8.63770975375939e-09,6.67788079561422e-07,6.11210904572886e-10,1.943862928509e-06,1.75978460488064e-09,3.55399539209243e-06,5.15019360797949e-09,1.18129419451361e-05,1.35577033544092e-08,2.39940616643955e-06,2.62663699272018e-09,0.303754025933513,0.000139710960601438,-0.0795752930482013,4.23259753337209e-05,0.160787933841015,0.000167918559248864,0.00453566139001106,3.6368320899109e-06,0.458811059005085,0.000265886433858302,0.146574640241058,9.04499410534638e-05,49.4383997591656,0.0283502051704642,1.37200434291476e-08,1.26202029663232e-11,4.65856161584632e-06,4.42954566500415e-09,2.24442600897483e-05,2.08766659108759e-08,57.5360076033182,0.050111531285935,0.171898738671739,0.000160942943689329,1.5608457426309,0.00219088287804762,2.82689229332938,0.00372926123455938,119.564498522397,0.133474193522493,2.4484264546544,0.000666702341304183,81,157813,259,157813,"2020"
"all",2020-04-06,4.13402303521698,0.0332656211281382,1.48763293678293,0.0271619910723665,2.4541591291492,0.0193585888962512,5.58698411005364,0.00370318924154523,0.028963193005404,0.000229649246183804,0.0575098408788845,0.000467789611668804,0.26305481233426,0.00010244695552432,0.86136652307217,0.000218135906805339,153440.552533326,129.081273940979,1.35848489393363,0.00119443522555375,0.467935663374197,0.000415602101736903,2.99863142095724e-06,3.15739973528536e-09,8.70403850079154e-06,9.09323019088956e-09,6.7646756357029e-07,6.37100543622296e-10,1.96384124459676e-06,1.83226478915583e-09,3.05219025340757e-06,4.87587736425205e-09,1.03809948329783e-05,1.32967388004822e-08,2.45039406355972e-06,2.84914679588444e-09,0.300671751503746,0.000130030326066801,-0.0820591115618052,4.15831993416966e-05,0.160519520817682,0.000181600209669673,0.00466250143029485,3.93937655078309e-06,0.482405793621408,0.000329931949429907,0.147889151403026,9.48864875958318e-05,47.6690593419046,0.0272669752372854,1.44752717635826e-08,1.4192031078689e-11,4.7241517974604e-06,4.87612318165541e-09,2.10565338099052e-05,2.41966523633444e-08,56.7302564951395,0.0471035046451967,0.179623353851741,0.000168769484638796,1.4965218666865,0.0020253499842036,2.58146000534306,0.00374332829631951,144.583364359459,0.190440683921902,2.44876036682175,0.000692845339813924,97,153783,370,153783,"2020"
"all",2020-04-22,4.11011128381985,0.030401156142724,1.3959540868655,0.0255602877085683,2.51610631622919,0.0190817724251403,5.34023076207697,0.00384766481378525,0.0302968974389908,0.00023097425110161,0.0600768459120356,0.00046811173176485,0.260352125366356,9.56611444081064e-05,0.85265222594401,0.000223138902302181,142493.38333113,122.990575016423,1.2731914455788,0.00106467984874269,0.439539744554307,0.000369015760777231,3.00415165323875e-06,2.89473603315961e-09,8.6970580935709e-06,8.32935968890261e-09,6.35178887958843e-07,5.69540903279558e-10,1.83991529605336e-06,1.6448789560256e-09,3.1499189499224e-06,5.27603832091571e-09,1.09138252665593e-05,1.31009483246054e-08,2.36228937480124e-06,2.53234364371799e-09,0.30048866157753,0.00014073049113948,-0.0856322056127335,3.60295490140435e-05,0.165390644057042,0.000184236974349412,0.00457914074276067,3.7609113210676e-06,0.475144513440671,0.000274144430163224,0.145186848323037,8.30908925041882e-05,45.3256247849777,0.0242209299658079,1.4315355357223e-08,1.39091352472514e-11,4.50667328437562e-06,4.59738443279397e-09,2.13966394015731e-05,2.33006221799446e-08,53.4270869121175,0.0451656971248954,0.175106865803291,0.000154864367495619,1.42383933993356,0.00206155555736148,2.51098467203212,0.00375885791521179,136.761786647126,0.197988536511429,2.44733941897319,0.000655913576342844,113,158968,328,158968,"2020"
"all",2020-05-08,4.16167442096728,0.0317475652091397,1.49652106601257,0.0242484510200853,2.47269126623173,0.01810501539555,5.2833522397631,0.00320387577155324,0.0288737811709571,0.000214578785099747,0.0571011213899077,0.000435257200364832,0.254803675387617,8.47391495047033e-05,0.858372448178198,0.000182693640054038,140524.346546422,97.7845248398528,1.28589543921761,0.00111220289889902,0.445062108850283,0.000390869842182396,3.01488839330204e-06,3.04483421669192e-09,8.69889685674476e-06,8.60916888478845e-09,6.50547429376676e-07,5.94557626764534e-10,1.87966683578702e-06,1.69468873384452e-09,3.17846647786129e-06,4.72033750586988e-09,1.12833940574363e-05,1.29396248718358e-08,2.48039410201466e-06,2.47788731493207e-09,0.292238064897217,0.000110807919904649,-0.0842365641164925,3.33828024337288e-05,0.167550718905965,0.000173022617171162,0.0048909036417307,4.10424451654343e-06,0.491130497205412,0.000313363283402954,0.148285954595445,8.82781143472231e-05,44.1008399888732,0.0242014925089565,1.50563692010491e-08,1.4684150775937e-11,4.53256115121317e-06,4.72678266137728e-09,2.11139391366406e-05,2.40092247236364e-08,51.5583873690352,0.0383560621466601,0.178958922868832,0.000144785455992548,1.46740909661889,0.00180822897718123,2.47354384553542,0.00337913861695934,121.602586779692,0.216904020779405,2.51911130960463,0.000833253377469366,129,160820,428,160820,"2020"
"all",2020-05-24,4.04490076627019,0.0280899040887763,1.35927190750376,0.0211689806804731,2.46566361916304,0.0160811847875905,5.28898245166665,0.00260005873481706,0.0298311553491731,0.000182736936964235,0.0588176614063739,0.000370575980114616,0.249688149207568,7.94880579176173e-05,0.862946397273388,0.000164124291297474,156849.894996405,87.239404817676,1.25813899776559,0.00108232125727495,0.432315633190808,0.00037682348520491,2.54765269833491e-06,2.5204572544168e-09,7.40693577108275e-06,7.20282465953814e-09,6.24412338639763e-07,5.71882495078693e-10,1.81700128116546e-06,1.64402022058016e-09,2.75322463043804e-06,3.84105428128092e-09,9.8084361319885e-06,1.04503604262117e-08,2.43327734905674e-06,2.37384951731745e-09,0.285465422307285,0.000100900277202855,-0.0862274499092912,3.23317347777601e-05,0.158959043523895,0.000172084128782255,0.00499413444979412,4.14605400954213e-06,0.501273830452517,0.000315320131335828,0.147613415384998,8.48698954599304e-05,42.8008995171083,0.0221940643889853,1.48426542044672e-08,1.4562325342527e-11,4.36272529986232e-06,4.61426786254452e-09,1.78887835780909e-05,2.04314703779311e-08,50.1174744637501,0.0328636261139521,0.177680437046921,0.000128131064256546,1.45813396558177,0.00167190540947606,2.41228224581714,0.00311253165706565,101.181857779812,0.192192893895607,2.62910296134107,0.000969023461808321,145,148034,549,148034,"2020"
